413|1413|2001-05-06|M|N|2|France|FR|2021-08-06||1
414|1414|1997-06-09|M|N|2|France|FR|2020-11-03||1
415|1415|2012-06-26|F|Y|4|United States|EN|2019-06-17||1
416|1416|2011-07-23|M|N|5|Germany|DE|2019-07-13||1
417|1417|1983-03-03|F|N|2|France|FR|2018-01-18||1
418|1418|2014-12-11|M|N|1|Portugal|PT|2021-12-12||1
419|1419|1982-11-15|M|N|1|Portugal|PT|2023-06-15||1
420|1420|2003-05-15|M|Y|4|United States|EN|2023-02-25||1
421|1421|2012-10-30|F|N|3|Brazil|PT|2019-07-08||1
422|1422|2015-03-04|M|N|1|Portugal|PT|2020-06-17||1
423|1423|2009-08-19|M|N|2|France|FR|2020-11-30||1
424|1424|2009-04-11|M|N|3|Brazil|PT|2021-02-28||1
425|1425|2003-03-27|F|Y|5|Germany|DE|2022-10-02||1
426|1426|2013-09-16|F|N|5|Germany|DE|2022-06-25||1
427|1427|2008-06-11|M|N|2|Spain|ES|2018-02-01||1
428|1428|1979-12-04|M|N|3|Brazil|PT|2018-04-21||1
429|1429|1982-10-22|M|N|2|France|FR|2019-09-21||1
430|1430|2003-11-13|F|Y|1|Portugal|PT|2021-11-15||1
431|1431|2011-10-05|M|N|1|Portugal|PT|2018-05-15||1
432|1432|2015-04-20|M|N|1|Portugal|PT|2021-07-24||1
433|1433|2019-04-03|F|N|4|United States|EN|2020-06-18||1
434|1434|2017-01-05|M|N|5|Germany|DE|2018-02-03||1
435|1435|1991-08-28|F|Y|5|Germany|DE|2019-10-20||1
436|1436|2009-09-28|M|N|5|Germany|DE|2021-07-03||1
437|1437|1998-01-14|M|N|3|Brazil|PT|2022-12-30||1
438|1438|2003-05-07|M|N|2|France|FR|2020-12-27||1
439|1439|1992-12-10|M|N|1|Portugal|PT|2021-12-06||1
440|1440|2003-06-26|M|Y|2|Spain|ES|2021-03-05||1
441|1441|2004-09-11|M|N|3|Brazil|PT|2018-03-03||1
442|1442|1979-07-23|M|N|5|Germany|DE|2018-07-01||1
443|1443|2006-10-17|F|N|3|Brazil|PT|2018-06-06||1
444|1444|1996-07-27|M|N|3|Brazil|PT|2019-03-17||1
445|1445|1983-05-22|F|Y|1|Portugal|PT|2020-02-20||1
446|1446|1990-11-24|M|N|3|Brazil|PT|2020-02-14||1
447|1447|1987-06-30|M|N|2|Spain|ES|2021-07-07||1
448|1448|1995-01-17|M|N|3|Brazil|PT|2019-02-03||1
449|1449|2015-05-30|F|N|4|United States|EN|2019-11-07||1
450|1450|2013-08-10|M|Y|1|Portugal|PT|2022-10-23||1
451|1451|2010-04-10|F|N|4|United States|EN|2022-05-16||1
452|1452|2001-02-09|M|N|1|Portugal|PT|2018-04-02||1
453|1453|1985-01-31|M|N|1|Portugal|PT|2019-08-07||1
454|1454|2009-08-14|M|N|3|Brazil|PT|2022-10-14||1
455|1455|1995-04-15|M|Y|3|Brazil|PT|2018-04-26||1
456|1456|2001-06-02|F|N|2|Spain|ES|2019-10-17||1
457|1457|2003-05-04|F|N|4|United States|EN|2021-12-07||1
458|1458|1994-03-04|M|N|4|United States|EN|2019-01-13||1
459|1459|2004-12-28|F|N|2|France|FR|2021-05-19||1
460|1460|1986-05-19|M|Y|2|France|FR|2022-12-24||1
461|1461|1986-10-06|M|N|4|United States|EN|2019-11-18||1
462|1462|1980-09-12|M|N|2|France|FR|2020-06-05||1
463|1463|1988-01-21|M|N|2|Spain|ES|2020-12-26||1
464|1464|1983-09-14|M|N|5|Germany|DE|2018-01-02||1
465|1465|1997-02-09|F|Y|2|France|FR|2018-02-24||1
466|1466|1981-07-18|M|N|1|Portugal|PT|2021-08-04||1
467|1467|1983-06-30|M|N|1|Portugal|PT|2020-03-06||1
468|1468|1992-02-08|M|N|1|Portugal|PT|2018-05-13||1
469|1469|2000-08-28|F|N|2|France|FR|2019-09-16||1
470|1470|2000-03-19|F|Y|4|United States|EN|2022-04-02||1
471|1471|2010-06-16|M|N|2|France|FR|2020-01-13||1
472|1472|1988-12-22|M|N|1|Portugal|PT|2020-04-25||1
473|1473|1998-06-19|F|N|2|Spain|ES|2018-11-27||1
474|1474|1980-10-08|F|N|3|Brazil|PT|2021-11-11||1
475|1475|1994-06-04|M|Y|3|Brazil|PT|2021-12-21||1
476|1476|2007-03-08|M|N|2|France|FR|2021-02-05||1
477|1477|1983-04-05|M|N|5|Germany|DE|2018-10-05||1
478|1478|1986-11-15|M|N|3|Brazil|PT|2019-04-05||1
479|1479|2019-01-12|F|N|3|Brazil|PT|2019-07-03||1
480|1480|2017-11-28|M|Y|1|Portugal|PT|2022-10-23||1
481|1481|2018-05-06|M|N|1|Portugal|PT|2020-08-31||1
482|1482|2010-02-20|F|N|1|Portugal|PT|2019-01-13||1
483|1483|2004-03-21|M|N|5|Germany|DE|2019-01-20||1
484|1484|2005-07-16|F|N|5|Germany|DE|2023-02-06||1
485|1485|1979-08-06|M|Y|3|Brazil|PT|2018-11-14||1
486|1486|2018-06-30|F|N|5|Germany|DE|2022-08-18||1
487|1487|2012-12-08|F|N|2|France|FR|2018-06-10||1
488|1488|2002-08-06|F|N|5|Germany|DE|2021-02-20||1
489|1489|2010-01-18|F|N|3|Brazil|PT|2018-02-24||1
490|1490|1990-05-10|M|Y|3|Brazil|PT|2019-05-08||1
491|1491|1987-09-04|M|N|2|France|FR|2022-01-10||1
492|1492|1986-11-14|F|N|4|United States|EN|2022-10-28||1
493|1493|1990-01-27|F|N|2|France|FR|2020-05-06||1
494|1494|1996-06-04|F|N|5|Germany|DE|2018-11-02||1
495|1495|1998-11-11|M|Y|4|United States|EN|2022-01-24||1
496|1496|1986-10-10|M|N|2|France|FR|2021-05-17||1
497|1497|1986-02-12|M|N|4|United States|EN|2021-04-19||1
498|1498|2003-04-22|F|N|3|Brazil|PT|2020-02-12||1
499|1499|1988-12-16|M|N|1|Portugal|PT|2020-03-14||1
500|1500|1987-12-20|F|Y|2|Spain|ES|2022-07-02||1
501|1501|1998-01-23|M|N|4|United States|EN|2022-06-29||1
502|1502|1999-06-07|F|N|2|Spain|ES|2022-08-29||1
503|1503|2018-03-11|M|N|5|Germany|DE|2020-07-12||1
504|1504|2009-11-04|M|N|1|Portugal|PT|2021-09-15||1
505|1505|2007-01-13|F|Y|1|Portugal|PT|2023-04-24||1
506|1506|1991-11-29|F|N|3|Brazil|PT|2020-01-23||1
507|1507|1985-10-23|F|N|2|France|FR|2020-09-03||1
508|1508|2005-07-08|F|N|5|Germany|DE|2019-03-16||1
509|1509|1981-06-02|F|N|5|Germany|DE|2022-05-29||1
510|1510|2010-10-02|F|Y|2|Spain|ES|2023-03-05||1
511|1511|1989-09-29|M|N|5|Germany|DE|2021-10-26||1
512|1512|2016-01-22|F|N|2|Spain|ES|2018-01-18||1
513|1513|1984-05-22|F|N|2|Spain|ES|2022-07-05||1
514|1514|1987-01-03|M|N|2|Spain|ES|2018-09-14||1
515|1515|2010-06-27|M|Y|2|France|FR|2020-08-25||1
516|1516|2012-09-24|F|N|1|Portugal|PT|2018-09-15||1
517|1517|1995-01-29|F|N|3|Brazil|PT|2020-03-20||1
518|1518|2000-03-30|M|N|1|Portugal|PT|2019-07-03||1
519|1519|1987-09-26|F|N|3|Brazil|PT|2023-05-30||1
520|1520|2009-02-26|F|Y|4|United States|EN|2020-06-20||1
521|1521|1997-12-18|F|N|3|Brazil|PT|2020-07-23||1
522|1522|1986-03-05|F|N|2|France|FR|2022-02-10||1
523|1523|2003-08-12|F|N|4|United States|EN|2018-07-24||1
524|1524|1984-01-09|F|N|2|Spain|ES|2018-02-28||1
525|1525|1988-06-07|F|Y|5|Germany|DE|2019-03-30||1
526|1526|2005-04-07|M|N|5|Germany|DE|2018-09-25||1
527|1527|2005-10-10|F|N|1|Portugal|PT|2018-01-20||1
528|1528|1993-12-22|M|N|4|United States|EN|2021-05-31||1
529|1529|1985-06-03|F|N|5|Germany|DE|2018-05-20||1
530|1530|2016-10-19|F|Y|3|Brazil|PT|2020-11-14||1
531|1531|1991-04-05|M|N|4|United States|EN|2018-12-25||1
532|1532|1988-05-12|F|N|2|Spain|ES|2022-03-31||1
533|1533|2019-02-23|M|N|3|Brazil|PT|2022-07-04||1
534|1534|1994-06-07|M|N|1|Portugal|PT|2022-11-29||1
535|1535|1995-02-16|M|Y|4|United States|EN|2022-03-19||1
536|1536|1993-10-24|F|N|2|France|FR|2021-12-19||1
537|1537|2011-10-29|M|N|2|Spain|ES|2020-04-24||1
538|1538|1990-04-29|M|N|2|France|FR|2023-01-13||1
539|1539|2008-06-20|F|N|2|Spain|ES|2018-11-15||1
540|1540|2012-03-11|F|Y|2|Spain|ES|2022-06-04||1
541|1541|2008-10-28|M|N|5|Germany|DE|2021-06-04||1
542|1542|2013-04-01|F|N|2|France|FR|2021-06-04||1
543|1543|2018-04-12|M|N|3|Brazil|PT|2018-08-19||1
544|1544|1982-07-18|M|N|1|Portugal|PT|2023-02-11||1
545|1545|1994-04-07|F|Y|1|Portugal|PT|2018-04-15||1
546|1546|1983-11-21|F|N|5|Germany|DE|2021-04-27||1
547|1547|1990-07-17|F|N|2|France|FR|2022-07-09||1
548|1548|2003-07-14|M|N|5|Germany|DE|2019-03-14||1
549|1549|2009-06-26|M|N|4|United States|EN|2018-10-08||1
550|1550|2007-07-23|M|Y|2|Spain|ES|2022-02-06||1
551|1551|2019-05-19|M|N|5|Germany|DE|2018-05-23||1
552|1552|1995-02-11|F|N|4|United States|EN|2022-10-30||1
553|1553|2020-01-06|F|N|4|United States|EN|2019-10-07||1
554|1554|1999-12-09|F|N|2|Spain|ES|2019-12-25||1
555|1555|2006-04-21|F|Y|2|Spain|ES|2023-03-22||1
556|1556|2019-12-09|F|N|1|Portugal|PT|2021-05-18||1
557|1557|2008-02-13|F|N|2|Spain|ES|2021-10-05||1
558|1558|2013-06-09|M|N|4|United States|EN|2022-04-01||1
559|1559|2014-11-04|M|N|4|United States|EN|2018-09-27||1
560|1560|2001-09-28|F|Y|2|Spain|ES|2019-02-16||1
561|1561|1997-01-14|M|N|1|Portugal|PT|2021-09-25||1
562|1562|2020-02-22|F|N|1|Portugal|PT|2023-04-17||1
563|1563|2018-02-17|M|N|5|Germany|DE|2021-10-04||1
564|1564|1986-11-11|F|N|3|Brazil|PT|2023-05-16||1
565|1565|2009-03-27|F|Y|5|Germany|DE|2020-03-24||1
566|1566|1990-12-08|F|N|5|Germany|DE|2020-07-13||1
567|1567|2006-07-04|M|N|2|France|FR|2022-06-25||1
568|1568|2020-01-07|M|N|3|Brazil|PT|2021-02-23||1
569|1569|1995-08-19|M|N|3|Brazil|PT|2021-03-25||1
570|1570|1985-09-27|M|Y|2|Spain|ES|2018-09-05||1
571|1571|1983-04-19|F|N|2|Spain|ES|2022-01-20||1
572|1572|1980-07-28|M|N|4|United States|EN|2023-04-09||1
573|1573|2005-02-07|F|N|3|Brazil|PT|2023-03-04||1
574|1574|2003-12-14|M|N|4|United States|EN|2019-06-30||1
575|1575|2008-11-10|M|Y|2|Spain|ES|2018-06-08||1
576|1576|1989-08-06|F|N|4|United States|EN|2022-06-28||1
577|1577|1984-10-08|F|N|2|France|FR|2018-06-06||1
578|1578|2002-10-21|M|N|3|Brazil|PT|2019-02-26||1
579|1579|1990-11-12|F|N|2|Spain|ES|2019-06-10||1
580|1580|2004-12-09|M|Y|2|Spain|ES|2023-03-01||1
581|1581|1993-12-24|F|N|5|Germany|DE|2022-01-02||1
582|1582|2000-02-09|M|N|4|United States|EN|2021-04-26||1
583|1583|2006-08-01|M|N|2|Spain|ES|2018-11-11||1
584|1584|1993-05-16|M|N|4|United States|EN|2019-05-05||1
585|1585|2004-05-24|M|Y|3|Brazil|PT|2019-08-28||1
586|1586|2012-07-12|M|N|2|Spain|ES|2021-09-30||1
587|1587|1988-07-14|M|N|1|Portugal|PT|2020-12-13||1
588|1588|1999-04-05|F|N|1|Portugal|PT|2020-10-12||1
589|1589|2006-03-03|M|N|5|Germany|DE|2020-06-30||1
590|1590|1998-07-01|F|Y|2|France|FR|2019-08-04||1
591|1591|1995-01-20|F|N|5|Germany|DE|2020-03-01||1
592|1592|2008-08-09|F|N|5|Germany|DE|2019-02-04||1
593|1593|2007-03-06|F|N|1|Portugal|PT|2021-12-29||1
594|1594|2000-11-27|M|N|2|Spain|ES|2020-10-29||1
595|1595|1994-06-16|F|Y|1|Portugal|PT|2018-06-13||1
596|1596|1991-11-24|F|N|2|France|FR|2018-03-07||1
597|1597|1992-01-16|M|N|4|United States|EN|2020-06-24||1
598|1598|1984-03-23|M|N|2|France|FR|2019-05-09||1
599|1599|1998-08-23|F|N|4|United States|EN|2019-07-09||1
600|1600|1993-12-25|F|Y|2|France|FR|2019-05-27||1
601|1601|2005-02-09|F|N|2|Spain|ES|2018-06-26||1
602|1602|1990-06-18|F|N|2|Spain|ES|2019-11-26||1
603|1603|1988-02-25|F|N|1|Portugal|PT|2018-11-26||1
604|1604|1980-06-07|F|N|5|Germany|DE|2019-11-19||1
605|1605|2005-06-20|F|Y|3|Brazil|PT|2018-12-08||1
606|1606|2006-07-01|F|N|5|Germany|DE|2022-11-20||1
607|1607|1990-01-02|M|N|4|United States|EN|2018-03-24||1
608|1608|2002-10-16|F|N|5|Germany|DE|2020-07-05||1
609|1609|1979-07-08|F|N|2|Spain|ES|2018-09-22||1
610|1610|1991-02-21|F|Y|1|Portugal|PT|2019-09-07||1
611|1611|2001-10-19|M|N|2|Spain|ES|2019-09-04||1
612|1612|1980-12-03|M|N|3|Brazil|PT|2019-10-12||1
613|1613|1999-12-17|M|N|4|United States|EN|2020-09-16||1
614|1614|1980-04-29|M|N|3|Brazil|PT|2021-05-15||1
615|1615|2007-01-22|F|Y|1|Portugal|PT|2019-04-27||1
616|1616|1991-09-26|F|N|2|France|FR|2021-12-11||1
617|1617|1995-05-25|F|N|1|Portugal|PT|2022-05-21||1
618|1618|2008-06-12|M|N|4|United States|EN|2022-11-19||1
619|1619|2008-07-23|M|N|2|France|FR|2018-06-21||1
620|1620|1988-05-19|M|Y|4|United States|EN|2021-06-19||1
621|1621|1980-02-06|F|N|2|France|FR|2020-06-13||1
622|1622|1994-06-29|M|N|3|Brazil|PT|2023-02-20||1
623|1623|1997-12-31|F|N|2|France|FR|2020-01-23||1
624|1624|1997-09-11|F|N|4|United States|EN|2018-05-18||1
625|1625|1982-06-24|F|Y|5|Germany|DE|2019-10-03||1
626|1626|2017-11-03|F|N|2|Spain|ES|2020-09-23||1
627|1627|2017-07-01|F|N|2|France|FR|2020-10-04||1
628|1628|1980-11-26|M|N|3|Brazil|PT|2020-09-25||1
629|1629|1991-01-02|M|N|4|United States|EN|2022-07-05||1
630|1630|1988-03-26|F|Y|2|France|FR|2020-08-12||1
631|1631|1983-09-27|M|N|2|France|FR|2021-11-02||1
632|1632|1980-04-18|F|N|2|France|FR|2020-08-29||1
633|1633|1984-04-09|M|N|1|Portugal|PT|2018-10-15||1
634|1634|2007-01-09|F|N|2|Spain|ES|2018-11-11||1
635|1635|2012-07-22|M|Y|5|Germany|DE|2022-11-18||1
636|1636|2002-06-13|F|N|2|Spain|ES|2022-11-06||1
637|1637|2020-02-27|F|N|4|United States|EN|2018-02-20||1
638|1638|2012-09-27|F|N|1|Portugal|PT|2019-11-02||1
639|1639|1995-07-31|M|N|3|Brazil|PT|2018-05-10||1
640|1640|1991-04-23|M|Y|1|Portugal|PT|2020-11-23||1
641|1641|2000-04-17|F|N|4|United States|EN|2022-03-23||1
642|1642|2012-04-03|M|N|2|France|FR|2020-08-24||1
643|1643|2001-01-31|M|N|2|France|FR|2020-10-15||1
644|1644|1998-01-23|M|N|2|Spain|ES|2019-07-01||1
645|1645|2000-07-14|M|Y|3|Brazil|PT|2021-08-11||1
646|1646|2011-07-22|M|N|5|Germany|DE|2022-10-14||1
647|1647|2011-05-08|M|N|4|United States|EN|2020-08-03||1
648|1648|1985-08-19|M|N|2|France|FR|2019-03-19||1
649|1649|2009-12-24|M|N|1|Portugal|PT|2019-03-07||1
650|1650|1981-04-19|M|Y|1|Portugal|PT|2019-09-07||1
651|1651|1999-05-12|F|N|1|Portugal|PT|2018-04-13||1
652|1652|2016-12-26|M|N|3|Brazil|PT|2018-03-25||1
653|1653|1984-11-13|M|N|1|Portugal|PT|2022-11-03||1
654|1654|2012-12-27|F|N|2|Spain|ES|2021-11-16||1
655|1655|1982-10-14|F|Y|2|Spain|ES|2018-10-12||1
656|1656|1991-05-10|M|N|5|Germany|DE|2022-02-28||1
657|1657|2004-09-13|M|N|5|Germany|DE|2020-03-27||1
658|1658|1995-01-10|M|N|2|France|FR|2020-11-30||1
659|1659|2011-06-18|F|N|5|Germany|DE|2020-01-25||1
660|1660|1996-08-01|F|Y|4|United States|EN|2022-10-27||1
661|1661|1988-01-16|F|N|1|Portugal|PT|2018-12-09||1
662|1662|1984-04-27|F|N|4|United States|EN|2020-01-02||1
663|1663|1984-01-26|M|N|3|Brazil|PT|2018-03-20||1
664|1664|2003-11-30|F|N|2|Spain|ES|2019-05-16||1
665|1665|1982-03-02|M|Y|2|France|FR|2023-04-26||1
666|1666|2012-10-25|M|N|1|Portugal|PT|2018-05-12||1
667|1667|2009-03-17|F|N|3|Brazil|PT|2022-01-03||1
668|1668|1987-05-02|F|N|1|Portugal|PT|2021-03-25||1
669|1669|2010-05-22|F|N|4|United States|EN|2021-05-17||1
670|1670|1995-09-20|M|Y|3|Brazil|PT|2022-04-17||1
671|1671|1991-05-15|M|N|2|France|FR|2023-03-06||1
672|1672|2019-04-14|M|N|2|France|FR|2020-01-20||1
673|1673|1979-10-07|M|N|2|Spain|ES|2020-07-10||1
674|1674|2008-08-06|F|N|4|United States|EN|2018-12-08||1
675|1675|1993-08-12|M|Y|1|Portugal|PT|2021-11-24||1
676|1676|2016-11-14|F|N|4|United States|EN|2022-02-27||1
677|1677|2015-12-22|F|N|3|Brazil|PT|2021-01-31||1
678|1678|2017-04-20|M|N|2|Spain|ES|2020-12-02||1
679|1679|1979-09-14|F|N|2|Spain|ES|2020-05-03||1
680|1680|2019-10-17|F|Y|3|Brazil|PT|2020-09-03||1
681|1681|1984-01-25|F|N|4|United States|EN|2020-01-25||1
682|1682|1988-03-02|M|N|5|Germany|DE|2023-01-16||1
683|1683|1991-06-23|F|N|1|Portugal|PT|2022-10-30||1
684|1684|2002-11-08|F|N|2|France|FR|2020-07-05||1
685|1685|1991-05-16|M|Y|4|United States|EN|2020-12-04||1
686|1686|1995-06-07|M|N|3|Brazil|PT|2020-03-14||1
687|1687|1990-04-14|F|N|5|Germany|DE|2022-11-06||1
688|1688|2008-09-21|M|N|1|Portugal|PT|2018-08-13||1
689|1689|2015-11-04|F|N|4|United States|EN|2022-02-23||1
690|1690|1991-05-10|F|Y|4|United States|EN|2021-07-29||1
691|1691|2019-12-08|F|N|2|France|FR|2018-08-30||1
692|1692|2014-02-23|F|N|3|Brazil|PT|2021-05-12||1
693|1693|1999-08-11|M|N|1|Portugal|PT|2018-11-08||1
694|1694|1984-05-24|F|N|4|United States|EN|2021-10-18||1
695|1695|1983-07-17|F|Y|3|Brazil|PT|2018-02-04||1
696|1696|1996-12-03|M|N|1|Portugal|PT|2021-12-31||1
697|1697|2000-03-25|M|N|3|Brazil|PT|2018-01-27||1
698|1698|1998-09-10|F|N|3|Brazil|PT|2021-05-02||1
699|1699|1992-09-13|F|N|4|United States|EN|2020-04-21||1
700|1700|1996-07-09|M|Y|4|United States|EN|2022-03-12||1
701|1701|1989-11-04|M|N|1|Portugal|PT|2019-05-20||1
702|1702|1980-04-17|F|N|1|Portugal|PT|2021-10-24||1
703|1703|2008-05-10|F|N|2|Spain|ES|2018-01-31||1
704|1704|1992-08-27|M|N|3|Brazil|PT|2020-02-20||1
705|1705|1984-04-04|M|Y|3|Brazil|PT|2021-01-12||1
706|1706|1981-02-18|M|N|2|Spain|ES|2020-03-12||1
707|1707|1994-02-09|M|N|1|Portugal|PT|2019-11-18||1
708|1708|2007-10-30|M|N|2|Spain|ES|2018-06-30||1
709|1709|1992-12-03|F|N|3|Brazil|PT|2018-06-29||1
710|1710|2014-01-11|F|Y|3|Brazil|PT|2021-06-29||1
711|1711|2014-01-18|M|N|1|Portugal|PT|2021-07-25||1
712|1712|1990-07-07|M|N|2|Spain|ES|2019-10-26||1
713|1713|1982-07-22|M|N|3|Brazil|PT|2021-02-04||1
714|1714|1997-05-14|M|N|2|France|FR|2018-10-03||1
715|1715|2017-07-20|M|Y|3|Brazil|PT|2022-02-15||1
716|1716|1979-09-04|M|N|1|Portugal|PT|2020-05-25||1
717|1717|1980-10-19|F|N|2|France|FR|2020-06-05||1
718|1718|2017-01-10|F|N|2|Spain|ES|2020-12-22||1
719|1719|1991-01-30|F|N|2|France|FR|2022-03-12||1
720|1720|1995-10-22|F|Y|3|Brazil|PT|2021-12-10||1
721|1721|1986-04-11|F|N|2|France|FR|2018-09-14||1
722|1722|2002-07-23|F|N|5|Germany|DE|2023-05-08||1
723|1723|2019-01-22|M|N|1|Portugal|PT|2023-04-24||1
724|1724|1979-10-30|F|N|1|Portugal|PT|2019-08-03||1
725|1725|1980-04-27|F|Y|4|United States|EN|2019-11-01||1
726|1726|2010-12-26|M|N|1|Portugal|PT|2018-10-26||1
727|1727|2002-04-26|F|N|1|Portugal|PT|2019-08-15||1
728|1728|1985-09-08|F|N|2|France|FR|2018-03-28||1
729|1729|1986-06-02|F|N|4|United States|EN|2021-09-05||1
730|1730|1982-07-14|F|Y|2|Spain|ES|2020-07-05||1
731|1731|2019-06-07|M|N|3|Brazil|PT|2019-12-03||1
732|1732|1999-01-26|M|N|5|Germany|DE|2018-09-22||1
733|1733|1993-11-05|F|N|3|Brazil|PT|2019-02-25||1
734|1734|1988-06-08|F|N|2|Spain|ES|2018-01-16||1
735|1735|1996-10-29|M|Y|2|Spain|ES|2018-10-22||1
736|1736|2002-03-22|F|N|1|Portugal|PT|2021-08-01||1
737|1737|2008-03-09|M|N|1|Portugal|PT|2020-10-17||1
738|1738|2019-08-01|M|N|2|France|FR|2019-02-06||1
739|1739|2008-10-12|M|N|2|France|FR|2019-07-15||1
740|1740|2012-06-19|M|Y|3|Brazil|PT|2021-08-18||1
741|1741|1991-05-31|M|N|1|Portugal|PT|2022-02-04||1
742|1742|1981-06-23|M|N|2|Spain|ES|2019-07-05||1
743|1743|2000-01-31|M|N|2|Spain|ES|2021-01-13||1
744|1744|1986-07-02|F|N|5|Germany|DE|2020-01-08||1
745|1745|2010-05-07|F|Y|3|Brazil|PT|2022-10-05||1
746|1746|2004-07-30|F|N|4|United States|EN|2019-10-26||1
747|1747|2011-02-01|M|N|3|Brazil|PT|2018-05-25||1
748|1748|1996-03-12|F|N|2|France|FR|2023-01-02||1
749|1749|2004-12-29|M|N|3|Brazil|PT|2023-03-28||1
750|1750|1998-12-18|F|Y|3|Brazil|PT|2021-03-30||1
751|1751|1993-06-18|F|N|2|Spain|ES|2023-02-22||1
752|1752|1993-05-14|M|N|3|Brazil|PT|2021-08-14||1
753|1753|2005-06-18|F|N|4|United States|EN|2020-09-22||1
754|1754|2014-04-10|M|N|1|Portugal|PT|2023-01-29||1
755|1755|2003-10-24|M|Y|1|Portugal|PT|2021-12-20||1
756|1756|1985-11-01|M|N|2|Spain|ES|2018-09-20||1
757|1757|2018-10-02|F|N|4|United States|EN|2019-03-17||1
758|1758|2013-08-03|F|N|4|United States|EN|2021-07-23||1
759|1759|1999-04-21|F|N|4|United States|EN|2018-09-07||1
760|1760|2017-07-09|F|Y|3|Brazil|PT|2019-02-12||1
761|1761|2003-09-21|F|N|4|United States|EN|2019-11-13||1
762|1762|2019-09-19|M|N|2|Spain|ES|2021-07-17||1
763|1763|1980-03-16|M|N|2|Spain|ES|2021-08-13||1
764|1764|2018-10-09|M|N|3|Brazil|PT|2022-09-20||1
765|1765|1987-12-21|M|Y|1|Portugal|PT|2020-12-04||1
766|1766|2006-11-20|F|N|5|Germany|DE|2019-10-15||1
767|1767|1992-02-06|M|N|3|Brazil|PT|2019-02-22||1
768|1768|2012-11-05|M|N|5|Germany|DE|2020-05-03||1
769|1769|2017-07-15|F|N|4|United States|EN|2022-09-06||1
770|1770|1987-12-17|F|Y|3|Brazil|PT|2018-08-17||1
771|1771|1995-09-26|F|N|2|France|FR|2018-01-08||1
772|1772|2016-08-19|F|N|2|Spain|ES|2020-08-20||1
773|1773|2006-10-10|F|N|2|Spain|ES|2022-06-21||1
774|1774|2012-04-26|M|N|3|Brazil|PT|2019-07-25||1
775|1775|1980-03-11|M|Y|4|United States|EN|2023-01-29||1
776|1776|1997-04-23|F|N|3|Brazil|PT|2018-06-01||1
777|1777|2006-10-18|F|N|2|France|FR|2021-12-22||1
778|1778|1994-11-08|M|N|2|France|FR|2019-12-13||1
779|1779|1982-06-15|F|N|3|Brazil|PT|2023-02-17||1
780|1780|2011-03-31|M|Y|4|United States|EN|2020-10-19||1
781|1781|2001-02-27|M|N|5|Germany|DE|2019-01-09||1
782|1782|2019-11-06|F|N|1|Portugal|PT|2020-11-23||1
783|1783|1987-06-22|M|N|4|United States|EN|2020-07-11||1
784|1784|1985-09-29|M|N|3|Brazil|PT|2018-03-26||1
785|1785|2016-12-01|M|Y|5|Germany|DE|2020-11-07||1
786|1786|1984-01-03|M|N|1|Portugal|PT|2023-02-19||1
787|1787|2015-06-05|M|N|3|Brazil|PT|2021-01-08||1
788|1788|1992-11-25|F|N|1|Portugal|PT|2021-02-04||1
789|1789|2016-02-12|M|N|2|France|FR|2021-11-02||1
790|1790|2000-06-12|F|Y|3|Brazil|PT|2021-12-22||1
791|1791|2003-03-26|M|N|2|France|FR|2018-09-03||1
792|1792|2006-08-19|F|N|3|Brazil|PT|2019-03-02||1
793|1793|2006-09-28|M|N|3|Brazil|PT|2022-01-09||1
794|1794|1999-12-15|F|N|2|France|FR|2019-12-01||1
795|1795|2002-07-29|F|Y|3|Brazil|PT|2019-09-13||1
796|1796|1998-11-23|M|N|2|Spain|ES|2022-08-21||1
797|1797|1995-09-03|F|N|3|Brazil|PT|2019-09-25||1
798|1798|2001-05-04|F|N|3|Brazil|PT|2019-03-22||1
799|1799|2005-03-17|M|N|2|France|FR|2022-04-27||1
800|1800|1980-12-22|F|Y|3|Brazil|PT|2019-06-02||1
801|1801|1995-09-22|F|N|2|France|FR|2020-11-12||1
802|1802|2008-09-09|F|N|4|United States|EN|2019-06-12||1
803|1803|1980-10-08|M|N|5|Germany|DE|2021-06-30||1
804|1804|2019-10-31|F|N|2|France|FR|2018-01-22||1
805|1805|2014-01-03|M|Y|4|United States|EN|2018-08-03||1
806|1806|2002-10-11|F|N|3|Brazil|PT|2021-07-02||1
807|1807|1999-05-24|M|N|5|Germany|DE|2022-08-04||1
808|1808|2004-10-25|F|N|2|France|FR|2023-01-15||1
809|1809|2012-04-22|F|N|1|Portugal|PT|2021-08-06||1
810|1810|1983-06-17|F|Y|2|Spain|ES|2023-02-05||1
811|1811|2019-01-05|F|N|3|Brazil|PT|2019-10-18||1
812|1812|1986-09-15|F|N|2|Spain|ES|2019-08-10||1
813|1813|2005-08-06|M|N|2|Spain|ES|2019-04-15||1
814|1814|2001-02-28|M|N|5|Germany|DE|2019-09-02||1
815|1815|1985-04-27|F|Y|5|Germany|DE|2022-11-28||1
816|1816|1993-08-11|F|N|3|Brazil|PT|2020-02-01||1
817|1817|1979-08-25|M|N|5|Germany|DE|2020-09-05||1
818|1818|1995-04-09|F|N|3|Brazil|PT|2020-12-26||1
819|1819|2005-09-10|M|N|1|Portugal|PT|2018-09-08||1
820|1820|1988-03-10|M|Y|5|Germany|DE|2019-05-29||1
821|1821|1982-05-30|F|N|2|France|FR|2021-12-12||1
822|1822|1983-06-01|M|N|3|Brazil|PT|2021-12-15||1
