20240113|567|544|4|11|5|20064|192|5|5|105.3605|10.5361|15.8041|19.6707|520.1330|108.5213|10.8522|16.2782|20.2608|535.7370
20240114|746|484|2|12|12|20064|193|4|1|162.3642|16.2364|0.0000|7.4808|153.6086|29.2256|2.9226|0.0000|1.3465|27.6495
20240115|32|34|6|11|9|20064|194|2|6|90.7015|4.5351|0.0000|8.5267|548.2006|83.4454|4.1723|0.0000|7.8446|504.3446
20240116|598|581|10|5|2|20065|195|3|4|76.7451|0.0000|0.0000|8.0530|315.0334|89.7918|0.0000|0.0000|9.4220|368.5891
20240117|123|969|8|3|1|20065|196|4|1|217.7714|0.0000|0.0000|14.6447|232.4161|39.1989|0.0000|0.0000|2.6360|41.8349
20240118|638|98|3|12|9|20065|197|4|2|198.6555|9.9328|9.9328|11.3087|388.7541|35.7580|1.7879|1.7879|2.0356|69.9757
20240119|213|542|3|7|3|20066|198|6|6|96.3723|4.8186|4.8186|15.9453|584.5419|8.4808|0.4240|0.4240|1.4032|51.4397
20240120|687|345|5|3|19|20066|199|5|6|50.3351|5.0335|2.5168|18.9549|313.4152|51.8452|5.1845|2.5923|19.5235|322.8177
20240121|639|968|1|14|12|20066|200|5|1|160.8433|16.0843|8.0422|6.7657|143.4825|165.6686|16.5668|8.2835|6.9687|147.7870
20240122|788|905|8|5|15|20067|201|7|5|90.3329|9.0333|0.0000|4.0478|446.6790|0.2349|0.0235|0.0000|0.0105|1.1614
20240123|319|569|8|5|4|20067|202|1|6|131.2815|0.0000|19.6922|13.0684|781.0652|131.2815|0.0000|19.6922|13.0684|781.0652
20240124|222|826|7|15|16|20067|203|7|2|118.4547|0.0000|17.7682|19.4189|238.5601|0.3080|0.0000|0.0462|0.0505|0.6203
20240125|22|542|9|11|4|20068|204|2|4|11.3703|0.0000|0.0000|3.6293|49.1105|10.4607|0.0000|0.0000|3.3390|45.1817
20240126|350|976|3|11|3|20068|205|6|5|179.0265|17.9027|8.9513|18.9432|887.2217|15.7543|1.5754|0.7877|1.6670|78.0755
20240127|476|244|3|6|5|20068|206|4|3|226.4393|0.0000|0.0000|9.2677|688.5856|40.7591|0.0000|0.0000|1.6682|123.9454
20240128|380|978|6|11|5|20069|207|5|6|92.0108|9.2011|13.8016|4.9176|533.9797|94.7711|9.4771|14.2156|5.0651|549.9991
20240129|824|649|7|15|9|20069|208|6|5|239.4835|0.0000|35.9225|3.2419|1164.7369|21.0745|0.0000|3.1612|0.2853|102.4968
20240130|734|607|10|9|10|20069|209|1|4|255.0886|0.0000|38.2633|12.7118|994.8029|255.0886|0.0000|38.2633|12.7118|994.8029
20240131|692|817|9|8|13|20070|210|3|2|189.8225|0.0000|28.4734|16.4049|367.5765|222.0923|0.0000|33.3139|19.1937|430.0645
20240201|907|68|10|3|17|20070|211|6|6|103.2249|10.3225|0.0000|18.9967|628.0236|9.0838|0.9084|0.0000|1.6717|55.2661
20240202|488|119|3|6|4|20070|212|5|3|260.6234|0.0000|39.0935|16.5805|759.3572|268.4421|0.0000|40.2663|17.0779|782.1379
20240203|483|916|6|8|19|20071|213|3|1|25.7564|2.5756|1.2878|17.0823|38.9753|30.1350|3.0135|1.5067|19.9863|45.6011
20240204|29|590|7|4|10|20071|214|6|4|89.6404|0.0000|4.4820|7.1236|361.2032|7.8884|0.0000|0.3944|0.6269|31.7859
20240205|20|426|5|13|15|20071|215|4|2|160.2867|16.0287|8.0143|18.9539|315.4843|28.8516|2.8852|1.4426|3.4117|56.7872
20240206|625|717|2|3|7|20072|216|3|3|41.0319|2.0516|0.0000|19.7646|140.8087|48.0073|2.4004|0.0000|23.1246|164.7462
20240207|73|137|3|11|2|20072|217|6|5|43.9999|4.4000|6.6000|4.3517|213.3512|3.8720|0.3872|0.5808|0.3829|18.7749
20240208|908|830|10|2|18|20072|218|7|4|262.5859|26.2586|39.3879|16.6956|1001.3927|0.6827|0.0683|0.1024|0.0434|2.6036
20240209|614|50|8|5|8|20073|219|4|1|272.1331|0.0000|40.8200|6.4994|237.8125|48.9840|0.0000|7.3476|1.1699|42.8062
20240210|817|535|9|8|6|20073|220|5|4|128.3622|6.4181|19.2543|16.6864|504.4628|132.2131|6.6106|19.8319|17.1870|519.5967
20240211|908|638|10|10|4|20073|221|4|3|70.1930|7.0193|0.0000|13.2933|216.8530|12.6347|1.2635|0.0000|2.3928|39.0335
20240212|694|667|3|12|6|20074|222|3|4|179.7035|17.9703|8.9852|12.4945|704.3530|210.2531|21.0253|10.5127|14.6186|824.0930
20240213|297|924|1|5|16|20074|223|1|6|204.9163|0.0000|0.0000|19.4629|1248.9607|204.9163|0.0000|0.0000|19.4629|1248.9607
20240214|790|173|3|2|17|20074|224|3|6|120.4281|12.0428|6.0214|15.4013|719.9057|140.9009|14.0901|7.0450|18.0195|842.2897
20240215|121|799|3|1|2|20075|225|1|1|102.8546|10.2855|15.4282|11.4062|88.5471|102.8546|10.2855|15.4282|11.4062|88.5471
20240216|96|715|1|14|5|20075|226|7|2|75.4071|7.5407|0.0000|3.9500|147.2235|0.1961|0.0196|0.0000|0.0103|0.3828
20240217|854|255|1|15|2|20075|227|5|4|64.7032|3.2352|3.2352|11.3863|263.7287|66.6443|3.3323|3.3323|11.7279|271.6406
20240218|472|725|7|10|15|20076|228|6|4|147.9176|0.0000|0.0000|4.5296|596.2000|13.0167|0.0000|0.0000|0.3986|52.4656
20240219|813|97|1|2|9|20076|229|5|5|211.3369|10.5668|31.7005|19.3913|1033.8085|217.6770|10.8838|32.6515|19.9730|1064.8228
20240220|159|684|6|12|9|20076|230|6|2|177.1778|17.7178|26.5767|4.2422|314.3033|15.5916|1.5592|2.3387|0.3733|27.6587
20240221|611|694|3|11|10|20077|231|1|5|272.0157|13.6008|13.6008|16.1600|1349.0369|272.0157|13.6008|13.6008|16.1600|1349.0369
20240222|623|243|4|5|5|20077|232|6|6|236.3211|11.8161|35.4482|12.4501|1383.1124|20.7963|1.0398|3.1194|1.0956|121.7139
20240223|813|605|3|11|8|20077|233|7|4|257.5512|0.0000|0.0000|19.1369|1049.3417|0.6696|0.0000|0.0000|0.0498|2.7283
20240224|689|965|1|6|9|20078|234|3|3|270.3274|27.0327|0.0000|18.8871|802.8366|316.2831|31.6283|0.0000|22.0979|939.3188
20240225|420|799|7|2|2|20078|235|7|6|201.4753|20.1475|10.0738|2.2642|1180.8947|0.5238|0.0524|0.0262|0.0059|3.0703
20240226|338|176|10|12|7|20078|236|2|2|242.1786|12.1089|36.3268|15.8359|451.7574|222.8043|11.1402|33.4207|14.5690|415.6168
20240227|639|539|7|3|16|20079|237|3|6|134.2417|6.7121|0.0000|13.1866|811.9247|157.0628|7.8532|0.0000|15.4283|949.9519
20240228|985|908|6|7|19|20079|238|1|3|37.8935|3.7894|5.6840|16.1274|120.3345|37.8935|3.7894|5.6840|16.1274|120.3345
20240229|910|363|3|9|11|20079|239|1|2|108.1538|5.4077|0.0000|14.5653|225.4652|108.1538|5.4077|0.0000|14.5653|225.4652
20240101|391|714|7|10|9|20080|240|6|2|95.3934|0.0000|14.3090|6.0896|182.5674|8.3946|0.0000|1.2592|0.5359|16.0659
20240102|929|455|2|6|15|20080|241|3|6|161.5102|0.0000|8.0755|4.3090|965.2947|188.9669|0.0000|9.4483|5.0415|1129.3948
20240103|204|636|3|4|19|20080|242|4|3|120.5058|0.0000|6.0253|12.8039|368.2960|21.6910|0.0000|1.0846|2.3047|66.2933
20240104|907|642|7|4|13|20081|243|1|4|248.7680|12.4384|37.3152|11.8278|957.1462|248.7680|12.4384|37.3152|11.8278|957.1462
20240105|900|804|2|13|2|20081|244|6|4|18.3097|1.8310|0.9155|3.7678|74.2601|1.6113|0.1611|0.0806|0.3316|6.5349
20240106|167|929|10|13|16|20081|245|2|2|168.6227|16.8623|25.2934|5.7756|300.8653|155.1329|15.5133|23.2699|5.3136|276.7961
20240107|463|731|7|1|11|20082|246|4|3|123.7421|0.0000|18.5613|14.0567|366.7217|22.2736|0.0000|3.3410|2.5302|66.0099
20240108|565|9|10|9|9|20082|247|5|3|205.1540|10.2577|30.7731|11.6110|586.0422|211.3086|10.5654|31.6963|11.9593|603.6235
20240109|961|435|1|9|16|20082|248|7|3|102.3864|10.2386|15.3580|2.7711|284.3337|0.2662|0.0266|0.0399|0.0072|0.7393
20240110|591|48|7|13|17|20083|249|4|3|99.2978|9.9298|4.9649|15.3032|298.3019|17.8736|1.7874|0.8937|2.7546|53.6943
20240111|299|710|7|3|5|20083|250|1|4|249.8570|12.4929|0.0000|9.3723|996.3074|249.8570|12.4929|0.0000|9.3723|996.3074
20240112|108|572|8|13|12|20083|251|2|5|25.2759|2.5276|3.7914|7.1644|127.2249|23.2538|2.3254|3.4881|6.5912|117.0469
20240113|107|637|7|8|14|20084|252|3|2|136.9914|6.8496|0.0000|12.3349|279.4681|160.2799|8.0140|0.0000|14.4318|326.9777
20240114|270|880|9|1|15|20084|253|2|1|146.3122|14.6312|0.0000|19.6421|151.3231|134.6072|13.4607|0.0000|18.0707|139.2173
20240115|335|564|9|14|6|20084|254|3|4|125.9157|12.5916|6.2958|5.1426|489.9180|147.3214|14.7322|7.3661|6.0168|573.2041
20240116|413|492|4|8|8|20085|255|5|1|76.2283|7.6228|0.0000|6.3470|74.9525|78.5151|7.8515|0.0000|6.5374|77.2011
20240117|171|920|3|8|16|20085|256|7|5|208.7654|20.8765|10.4383|19.0062|1031.5184|0.5428|0.0543|0.0271|0.0494|2.6819
20240118|270|389|9|7|3|20085|257|2|5|14.2050|1.4205|2.1307|19.3802|86.8540|13.0686|1.3069|1.9602|17.8298|79.9057
20240119|471|939|9|8|1|20086|258|7|2|111.2455|5.5623|5.5623|6.6851|218.0515|0.2892|0.0145|0.0145|0.0174|0.5669
20240120|532|838|8|5|1|20086|259|5|3|224.6708|0.0000|33.7006|18.1324|658.4442|231.4109|0.0000|34.7116|18.6764|678.1975
20240121|791|703|1|4|17|20086|260|6|1|221.9920|11.0996|0.0000|19.4239|230.3163|19.5353|0.9768|0.0000|1.7093|20.2678
20240122|254|191|4|10|20|20087|261|7|2|128.7881|12.8788|0.0000|9.8257|254.5231|0.3348|0.0335|0.0000|0.0255|0.6618
20240123|212|232|8|9|18|20087|262|7|1|57.2566|2.8628|0.0000|19.2108|73.6046|0.1489|0.0074|0.0000|0.0499|0.1914
20240124|696|699|9|3|15|20087|263|2|4|116.5050|5.8253|5.8253|14.3706|468.7400|107.1846|5.3593|5.3593|13.2210|431.2408
20240125|2|839|3|15|14|20088|264|4|1|239.2348|11.9617|11.9617|2.7958|218.1072|43.0623|2.1531|2.1531|0.5032|39.2593
20240126|885|823|1|11|8|20088|265|1|4|101.2932|5.0647|15.1940|7.6932|392.6073|101.2932|5.0647|15.1940|7.6932|392.6073
20240127|716|826|9|8|8|20088|266|2|3|145.9317|7.2966|0.0000|6.9302|437.4287|134.2572|6.7129|0.0000|6.3758|402.4344
20240128|374|431|4|2|10|20089|267|1|2|22.8233|0.0000|1.1412|3.3213|47.8267|22.8233|0.0000|1.1412|3.3213|47.8267
20240129|66|19|4|5|15|20089|268|2|6|33.1954|1.6598|0.0000|18.1227|215.6353|30.5398|1.5270|0.0000|16.6729|198.3845
20240130|584|402|1|8|2|20089|269|3|5|98.4073|9.8407|14.7611|13.7336|481.1683|115.1365|11.5136|17.2705|16.0683|562.9669
20240131|297|502|2|4|12|20090|270|5|3|201.4124|0.0000|30.2119|18.1567|592.1820|207.4548|0.0000|31.1183|18.7014|609.9475
20240201|686|484|1|6|3|20090|271|1|2|272.0992|0.0000|0.0000|5.4646|549.6630|272.0992|0.0000|0.0000|5.4646|549.6630
20240202|640|456|10|8|3|20090|272|1|2|282.0131|28.2013|42.3020|13.6485|507.1714|282.0131|28.2013|42.3020|13.6485|507.1714
20240203|400|344|10|4|8|20091|273|1|6|81.6422|0.0000|0.0000|12.4461|502.2993|81.6422|0.0000|0.0000|12.4461|502.2993
20240204|603|353|2|9|16|20091|274|7|5|40.1500|0.0000|2.0075|2.7635|201.5060|0.1044|0.0000|0.0052|0.0072|0.5239
20240205|878|829|1|1|14|20091|275|4|4|68.2782|0.0000|0.0000|8.9456|282.0584|12.2901|0.0000|0.0000|1.6102|50.7705
20240206|167|379|4|9|12|20092|276|4|2|156.5582|7.8279|7.8279|18.5193|315.9799|28.1805|1.4090|1.4090|3.3335|56.8764
20240207|853|664|9|12|1|20092|277|7|1|68.5121|6.8512|3.4256|18.6513|76.8866|0.1781|0.0178|0.0089|0.0485|0.1999
20240208|802|336|3|6|20|20092|278|4|1|191.5044|9.5752|9.5752|19.7066|192.0606|34.4708|1.7235|1.7235|3.5472|34.5709
20240209|441|200|8|3|7|20093|279|6|3|253.4092|0.0000|38.0114|5.0032|727.2194|22.3000|0.0000|3.3450|0.4403|63.9953
20240210|164|240|6|8|11|20093|280|6|1|81.2247|0.0000|4.0612|17.9904|95.1539|7.1478|0.0000|0.3574|1.5832|8.3735
20240211|994|237|6|12|15|20093|281|2|4|133.8527|13.3853|0.0000|14.7305|536.7560|123.1445|12.3145|0.0000|13.5521|493.8155
20240212|329|756|6|5|4|20094|282|4|2|74.4608|7.4461|3.7230|6.2520|144.0045|13.4029|1.3403|0.6701|1.1254|25.9208
20240213|453|893|9|10|6|20094|283|4|4|193.8236|19.3824|29.0735|2.7933|729.6318|34.8882|3.4888|5.2332|0.5028|131.3337
20240214|691|761|9|14|3|20094|284|7|6|24.7615|0.0000|1.2381|5.9633|153.2942|0.0644|0.0000|0.0032|0.0155|0.3986
20240215|335|524|1|7|16|20095|285|1|1|286.0240|14.3012|0.0000|17.5982|289.3210|286.0240|14.3012|0.0000|17.5982|289.3210
20240216|15|287|6|1|5|20095|286|6|3|9.3596|0.4680|1.4039|12.2040|38.4109|0.8236|0.0412|0.1235|1.0740|3.3802
20240217|852|187|9|10|6|20095|287|6|5|127.3383|6.3669|0.0000|3.5307|633.8553|11.2058|0.5603|0.0000|0.3107|55.7793
20240218|202|844|9|7|13|20096|288|2|2|82.7359|4.1368|12.4104|10.5769|159.5015|76.1170|3.8059|11.4176|9.7307|146.7414
20240219|259|837|1|15|1|20096|289|5|2|268.1216|0.0000|13.4061|3.8913|526.7284|276.1652|0.0000|13.8083|4.0080|542.5303
20240220|243|481|8|2|19|20096|290|7|5|155.0155|7.7508|23.2523|2.5128|746.5872|0.4030|0.0202|0.0605|0.0065|1.9411
20240221|482|407|8|11|19|20097|291|2|6|72.8753|0.0000|10.9313|5.0403|431.3608|67.0453|0.0000|10.0568|4.6371|396.8519
20240222|74|551|3|14|9|20097|292|4|4|58.4003|2.9200|2.9200|19.7505|247.5117|10.5121|0.5256|0.5256|3.5551|44.5521
20240223|915|795|8|14|12|20097|293|4|6|198.0360|19.8036|0.0000|5.7904|1174.2028|35.6465|3.5646|0.0000|1.0423|211.3565
20240224|71|865|9|9|11|20098|294|1|1|76.7552|0.0000|3.8378|3.8414|76.7588|76.7552|0.0000|3.8378|3.8414|76.7588
20240225|53|166|7|11|20|20098|295|1|3|19.7575|1.9758|2.9636|18.4429|72.7760|19.7575|1.9758|2.9636|18.4429|72.7760
20240226|938|734|1|14|3|20098|296|4|2|53.1447|5.3145|7.9717|7.3941|100.3973|9.5660|0.9566|1.4349|1.3309|18.0715
20240227|474|749|7|13|2|20099|297|4|2|170.7449|8.5372|8.5372|8.4971|332.9125|30.7341|1.5367|1.5367|1.5295|59.9243
20240228|718|550|5|1|15|20099|298|3|5|87.3291|8.7329|13.0994|7.9182|422.7314|102.1750|10.2175|15.3263|9.2643|494.5957
20240229|858|616|10|4|12|20099|299|2|5|50.7595|0.0000|7.6139|6.9506|253.1342|46.6987|0.0000|7.0048|6.3946|232.8835
20240101|911|93|5|13|9|20100|300|6|3|262.4504|0.0000|0.0000|7.8867|795.2379|23.0956|0.0000|0.0000|0.6940|69.9809
20240102|906|36|8|4|6|20100|301|3|4|292.6660|0.0000|43.8999|17.4066|1144.1707|342.4192|0.0000|51.3629|20.3657|1338.6797
20240103|666|396|4|15|11|20100|302|6|3|17.7544|0.0000|2.6632|14.9985|65.5985|1.5624|0.0000|0.2344|1.3199|5.7727
20240104|284|785|10|7|11|20101|303|2|4|128.0223|6.4011|19.2033|10.4484|496.9332|117.7805|5.8890|17.6670|9.6125|457.1785
20240105|950|422|4|7|18|20101|304|3|1|225.9355|11.2968|0.0000|18.1424|232.7811|264.3445|13.2173|0.0000|21.2266|272.3539
20240106|911|175|2|11|10|20101|305|2|2|242.2214|12.1111|12.1111|3.9799|464.2005|222.8437|11.1422|11.1422|3.6615|427.0645
20240107|781|464|7|4|4|20102|306|3|4|10.8818|1.0882|1.6323|17.0682|57.8749|12.7317|1.2732|1.9098|19.9698|67.7136
20240108|452|303|5|9|19|20102|307|3|5|173.2000|8.6600|8.6600|11.5002|860.1802|202.6440|10.1322|10.1322|13.4552|1006.4108
20240109|215|619|5|1|16|20102|308|1|1|13.7939|0.6897|0.6897|13.0927|25.5072|13.7939|0.6897|0.6897|13.0927|25.5072
20240110|8|277|6|7|18|20103|309|2|6|5.7547|0.5755|0.2877|4.7632|38.4282|5.2943|0.5295|0.2647|4.3821|35.3539
20240111|352|213|7|12|1|20103|310|3|2|246.6440|24.6644|0.0000|11.1628|479.7864|288.5735|28.8573|0.0000|13.0605|561.3501
20240112|286|750|7|5|15|20103|311|7|4|105.1555|5.2578|15.7733|18.3664|417.9573|0.2734|0.0137|0.0410|0.0478|1.0867
20240113|283|349|10|12|2|20104|312|5|6|148.3131|7.4157|22.2470|12.4264|872.6423|152.7625|7.6382|22.9144|12.7992|898.8216
20240114|159|289|9|9|15|20104|313|3|1|238.4926|11.9246|0.0000|13.9247|240.4927|279.0363|13.9518|0.0000|16.2919|281.3765
20240115|683|208|8|13|14|20104|314|7|6|27.5114|1.3756|4.1267|18.6213|178.1874|0.0715|0.0036|0.0107|0.0484|0.4633
20240116|99|107|4|4|12|20105|315|5|3|265.5015|26.5502|0.0000|5.0714|775.0257|273.4665|27.3467|0.0000|5.2235|798.2765
20240117|346|746|5|1|2|20105|316|6|3|68.3412|0.0000|3.4171|15.9625|217.5690|6.0140|0.0000|0.3007|1.4047|19.1461
20240118|212|839|10|1|16|20105|317|2|5|78.0957|7.8096|3.9048|6.8211|385.5852|71.8480|7.1848|3.5924|6.2754|354.7384
20240119|321|872|10|4|11|20106|318|4|1|243.6574|0.0000|12.1829|7.6006|239.0751|43.8583|0.0000|2.1929|1.3681|43.0335
20240120|894|408|9|5|8|20106|319|4|1|234.8319|0.0000|11.7416|15.6015|238.6918|42.2697|0.0000|2.1135|2.8083|42.9645
20240121|328|618|4|2|8|20106|320|7|2|11.7264|0.0000|0.0000|9.0281|32.4809|0.0305|0.0000|0.0000|0.0235|0.0845
20240122|174|249|4|14|16|20107|321|5|6|272.3702|13.6185|13.6185|5.6768|1612.6610|280.5413|14.0271|14.0271|5.8471|1661.0408
20240123|587|121|4|10|10|20107|322|4|3|19.8541|1.9854|0.9927|13.8922|70.4764|3.5737|0.3574|0.1787|2.5006|12.6858
20240124|832|224|4|4|15|20107|323|1|1|167.6472|8.3824|8.3824|10.1567|161.0391|167.6472|8.3824|8.3824|10.1567|161.0391
20240125|780|460|2|2|5|20108|324|3|2|213.4503|0.0000|0.0000|3.4364|430.3370|249.7369|0.0000|0.0000|4.0206|503.4943
20240126|331|749|1|7|13|20108|325|5|1|276.9497|13.8475|41.5425|19.4121|240.9718|285.2582|14.2629|42.7888|19.9945|248.2010
20240127|788|688|6|15|4|20108|326|6|1|165.6690|8.2835|0.0000|5.7844|163.1699|14.5789|0.7289|0.0000|0.5090|14.3590
20240128|668|316|6|1|14|20109|327|4|3|244.4580|0.0000|36.6687|6.1636|702.8689|44.0024|0.0000|6.6004|1.1094|126.5164
20240129|777|248|5|4|20|20109|328|4|3|268.1159|13.4058|0.0000|12.6671|803.6090|48.2609|2.4130|0.0000|2.2801|144.6496
20240130|61|871|9|4|3|20109|329|4|6|253.9417|25.3942|38.0913|19.7651|1479.9298|45.7095|4.5710|6.8564|3.5577|266.3874
20240131|917|489|3|2|11|20110|330|4|1|58.8700|0.0000|0.0000|11.2290|70.0990|10.5966|0.0000|0.0000|2.0212|12.6178
20240201|541|594|3|2|7|20110|331|5|6|151.5585|7.5779|0.0000|4.9512|906.7243|156.1053|7.8052|0.0000|5.0997|933.9260
20240202|724|997|9|4|8|20110|332|3|2|61.5383|6.1538|9.2307|11.6466|119.3387|71.9998|7.1999|10.7999|13.6265|139.6263
20240203|636|863|7|14|5|20111|333|2|4|219.0840|0.0000|32.8626|3.3581|846.8315|201.5573|0.0000|30.2336|3.0895|779.0850
20240204|160|753|9|2|11|20111|334|2|4|167.5648|16.7565|8.3782|10.9847|656.1092|154.1596|15.4160|7.7079|10.1059|603.6205
20240205|402|942|7|3|4|20111|335|7|4|154.3709|15.4371|0.0000|15.8655|617.9120|0.4014|0.0401|0.0000|0.0413|1.6066
20240206|448|696|5|2|9|20112|336|2|6|164.3108|16.4311|0.0000|9.7378|979.1715|151.1659|15.1166|0.0000|8.9588|900.8378
20240207|165|873|7|5|16|20112|337|7|6|120.7339|12.0734|18.1101|4.6570|698.8769|0.3139|0.0314|0.0471|0.0121|1.8171
20240208|544|990|3|8|20|20112|338|4|1|115.8616|11.5862|0.0000|9.1571|113.4325|20.8551|2.0855|0.0000|1.6483|20.4179
20240209|363|771|4|5|10|20113|339|4|2|241.3126|12.0656|36.1969|7.7191|442.0818|43.4363|2.1718|6.5154|1.3894|79.5747
20240210|258|748|10|7|7|20113|340|7|2|209.2770|10.4639|0.0000|3.1022|411.1923|0.5441|0.0272|0.0000|0.0081|1.0691
20240211|467|643|2|11|5|20113|341|4|3|138.6528|0.0000|20.7979|13.5207|408.6812|24.9575|0.0000|3.7436|2.4337|73.5626
20240212|643|796|8|13|11|20114|342|5|6|31.3858|0.0000|1.5693|3.3745|190.1200|32.3274|0.0000|1.6164|3.4757|195.8236
20240213|316|55|5|1|19|20114|343|7|5|113.5852|0.0000|5.6793|5.0352|567.2819|0.2953|0.0000|0.0148|0.0131|1.4749
20240214|638|467|2|11|18|20114|344|7|2|20.5488|1.0274|0.0000|12.3608|52.4310|0.0534|0.0027|0.0000|0.0321|0.1363
20240215|733|268|1|13|4|20115|345|1|4|79.5429|3.9771|11.9314|11.3688|313.6319|79.5429|3.9771|11.9314|11.3688|313.6319
20240216|535|596|7|11|19|20115|346|2|6|227.4704|0.0000|0.0000|14.8957|1379.7181|209.2728|0.0000|0.0000|13.7040|1269.3407
20240217|886|667|7|15|14|20115|347|1|2|276.4944|0.0000|13.8247|13.6166|552.7807|276.4944|0.0000|13.8247|13.6166|552.7807
20240218|991|604|9|4|13|20116|348|2|3|57.7898|5.7790|8.6685|6.3726|165.2945|53.1666|5.3167|7.9750|5.8628|152.0709
20240219|87|889|8|9|11|20116|349|2|1|96.4897|9.6490|0.0000|8.4551|95.2958|88.7705|8.8771|0.0000|7.7787|87.6721
20240220|829|749|7|12|19|20116|350|3|3|179.0027|0.0000|0.0000|15.0741|552.0822|209.4332|0.0000|0.0000|17.6367|645.9362
20240221|404|908|5|6|16|20117|351|2|3|123.8060|6.1903|18.5709|4.6367|351.2935|113.9015|5.6951|17.0852|4.2658|323.1900
20240222|636|605|1|11|14|20117|352|5|3|38.2374|1.9119|0.0000|4.6588|117.4591|39.3845|1.9693|0.0000|4.7986|120.9829
20240223|744|839|8|1|15|20117|353|4|6|270.6194|0.0000|0.0000|5.1633|1628.8797|48.7115|0.0000|0.0000|0.9294|293.1983
20240224|719|492|5|4|7|20118|354|1|2|124.2010|6.2100|0.0000|16.5799|258.7719|124.2010|6.2100|0.0000|16.5799|258.7719
20240225|827|636|5|2|18|20118|355|7|4|85.2464|0.0000|0.0000|18.3242|359.3098|0.2216|0.0000|0.0000|0.0476|0.9342
20240226|640|466|4|9|2|20118|356|7|3|86.5860|4.3293|4.3293|10.9937|262.0931|0.2251|0.0113|0.0113|0.0286|0.6814
20240227|371|206|6|3|2|20119|357|2|6|255.5789|0.0000|38.3368|3.7260|1498.8626|235.1326|0.0000|35.2699|3.4279|1378.9536
20240228|950|156|10|15|14|20119|358|7|5|271.0274|27.1027|40.6541|2.8900|1290.2702|0.7047|0.0705|0.1057|0.0075|3.3547
20240229|47|90|10|8|16|20119|359|5|2|90.7910|9.0791|13.6186|14.1582|173.0425|93.5147|9.3515|14.0272|14.5829|178.2338
20240101|270|29|8|11|13|20120|360|2|1|265.3928|13.2696|0.0000|9.2020|261.3252|244.1614|12.2080|0.0000|8.4658|240.4192
20240102|934|489|9|4|13|20120|361|2|3|239.2858|23.9286|11.9643|15.9894|697.9539|220.1429|22.0143|11.0072|14.7102|642.1176
20240103|191|250|10|12|15|20120|362|6|5|164.6976|16.4698|0.0000|19.8321|826.8503|14.4934|1.4493|0.0000|1.7452|72.7628
20240104|583|322|4|13|13|20121|363|1|4|40.2384|0.0000|2.0119|16.3999|175.3416|40.2384|0.0000|2.0119|16.3999|175.3416
20240105|591|547|8|9|13|20121|364|3|4|209.3840|0.0000|0.0000|9.4976|847.0336|244.9793|0.0000|0.0000|11.1122|991.0293
20240106|886|642|10|15|9|20121|365|2|4|195.3298|9.7665|29.2995|16.0500|758.3032|179.7034|8.9852|26.9555|14.7660|697.6389
20240107|333|777|6|9|18|20122|366|3|6|203.7722|10.1886|30.5658|3.3127|1185.1915|238.4135|11.9207|35.7620|3.8759|1386.6741
20240108|158|948|8|9|6|20122|367|6|6|67.3810|6.7381|0.0000|12.9294|410.4773|5.9295|0.5930|0.0000|1.1378|36.1220
20240109|237|932|6|1|3|20122|368|6|2|61.4341|6.1434|9.2151|19.2859|126.7956|5.4062|0.5406|0.8109|1.6972|11.1580
20240110|272|480|2|6|8|20123|369|2|6|28.2090|2.8209|1.4104|19.6558|184.6785|25.9523|2.5952|1.2976|18.0833|169.9042
20240111|772|740|2|8|14|20123|370|6|6|174.4292|0.0000|8.7215|7.5503|1045.4040|15.3498|0.0000|0.7675|0.6644|91.9956
20240112|940|932|8|4|20|20123|371|6|3|61.4682|6.1468|3.0734|9.4648|184.6492|5.4092|0.5409|0.2705|0.8329|16.2491
20240113|664|716|9|4|3|20124|372|1|3|259.0469|0.0000|12.9523|16.2620|780.4504|259.0469|0.0000|12.9523|16.2620|780.4504
20240114|840|854|1|8|4|20124|373|1|6|90.6354|9.0635|0.0000|3.5405|538.2894|90.6354|9.0635|0.0000|3.5405|538.2894
20240115|457|656|7|10|4|20124|374|7|4|171.9444|17.1944|0.0000|10.1296|680.7128|0.4471|0.0447|0.0000|0.0263|1.7699
20240116|533|78|4|5|18|20125|375|3|4|115.0111|0.0000|0.0000|12.6095|472.6539|134.5630|0.0000|0.0000|14.7531|553.0051
20240117|728|559|5|10|8|20125|376|1|2|171.5205|8.5760|25.7281|17.5554|326.2923|171.5205|8.5760|25.7281|17.5554|326.2923
20240118|510|712|8|11|8|20125|377|4|6|66.4446|3.3222|0.0000|5.2326|400.5780|11.9600|0.5980|0.0000|0.9419|72.1040
20240119|150|459|3|13|16|20126|378|4|5|114.4588|11.4459|5.7229|13.5758|568.7010|20.6026|2.0603|1.0301|2.4436|102.3662
20240120|341|823|7|14|9|20126|379|3|1|218.8722|0.0000|10.9436|14.3311|222.2597|256.0805|0.0000|12.8040|16.7674|260.0438
20240121|498|670|6|4|11|20126|380|1|6|153.3995|7.6700|23.0099|17.2749|906.9920|153.3995|7.6700|23.0099|17.2749|906.9920
20240122|15|221|5|14|19|20127|381|7|5|40.1785|0.0000|2.0089|11.1540|210.0376|0.1045|0.0000|0.0052|0.0290|0.5461
20240123|938|1|5|8|8|20127|382|7|6|193.9196|19.3920|29.0879|16.9095|1131.9472|0.5042|0.0504|0.0756|0.0440|2.9431
