300|5300|Sportswear Product 5300|0|1|Sportswear|Box 12 - Boots|M|2023-05-03|2024-05-02|0
301|5301|Bags Product 5301|1|0|Bags|Box 2 - Shoes A|F|2019-03-23||1
302|5302|Sportswear Product 5302|1|1|Sportswear|US Shoes A|M|2021-09-01||1
303|5303|Shoes Product 5303|1|1|Shoes|Box 12 - Boots|M|2022-08-07||1
304|5304|Accessories Product 5304|1|1|Accessories|US Boots B|U|2019-05-06||1
305|5305|Sportswear Product 5305|1|1|Sportswear|Box 12 - Boots|M|2019-06-28||1
306|5306|Clothing Product 5306|1|1|Clothing|Box 4 - Boots A|U|2023-05-10||1
307|5307|Accessories Product 5307|1|1|Accessories|US Shoes A|U|2023-05-14||1
308|5308|Sportswear Product 5308|1|0|Sportswear|Box 11 - Coats/Bags|M|2022-04-25||1
309|5309|Clothing Product 5309|1|1|Clothing|US Shoes A|U|2020-05-01||1
310|5310|Bags Product 5310|0|1|Bags|Box 12 - Boots|F|2020-06-15|2021-06-15|0
311|5311|Shoes Product 5311|1|1|Shoes|Box 2 - Shoes A|M|2019-09-04||1
312|5312|Shoes Product 5312|1|1|Shoes|Box 3 - Shoes|M|2021-01-25||1
313|5313|Clothing Product 5313|1|1|Clothing|Box 11 - Coats/Bags|U|2019-10-03||1
314|5314|Clothing Product 5314|1|1|Clothing|Box 11 - Coats/Bags|U|2021-12-09||1
315|5315|Bags Product 5315|1|0|Bags|US Shoes A|F|2019-02-11||1
316|5316|Bags Product 5316|1|1|Bags|Box 12 - Boots|F|2019-01-10||1
317|5317|Clothing Product 5317|1|1|Clothing|Box 2 - Shoes A|U|2021-06-14||1
318|5318|Sportswear Product 5318|1|1|Sportswear|US Boots B|M|2022-09-23||1
319|5319|Sportswear Product 5319|1|1|Sportswear|US Shoes A|M|2022-12-25||1
320|5320|Accessories Product 5320|0|1|Accessories|US Shoes A|U|2019-12-16|2020-12-15|0
321|5321|Bags Product 5321|1|1|Bags|Box 7 - Large Clothing|F|2019-10-16||1
322|5322|Shoes Product 5322|1|0|Shoes|US Boots B|M|2021-01-08||1
323|5323|Sportswear Product 5323|1|1|Sportswear|US Boots B|M|2023-07-21||1
324|5324|Clothing Product 5324|1|1|Clothing|Box 16 - T-Shirt|U|2020-09-23||1
325|5325|Bags Product 5325|1|1|Bags|Box 4 - Boots A|F|2020-02-24||1
326|5326|Clothing Product 5326|1|1|Clothing|Box 12 - Boots|U|2023-03-13||1
327|5327|Shoes Product 5327|1|1|Shoes|Box 16 - T-Shirt|M|2019-10-03||1
328|5328|Sportswear Product 5328|1|1|Sportswear|Box 11 - Coats/Bags|M|2019-02-11||1
329|5329|Sportswear Product 5329|1|0|Sportswear|Box 12 - Boots|M|2020-01-10||1
330|5330|Bags Product 5330|0|1|Bags|US Shoes A|F|2021-03-07|2022-03-07|0
331|5331|Clothing Product 5331|1|1|Clothing|US Boots B|U|2020-03-28||1
332|5332|Clothing Product 5332|1|1|Clothing|US Shoes A|U|2022-12-11||1
333|5333|Accessories Product 5333|1|1|Accessories|Box 7 - Large Clothing|U|2019-05-31||1
334|5334|Shoes Product 5334|1|1|Shoes|Box 2 - Shoes A|M|2020-01-26||1
335|5335|Clothing Product 5335|1|1|Clothing|Box 7 - Large Clothing|U|2020-04-30||1
336|5336|Sportswear Product 5336|1|0|Sportswear|Box 2 - Shoes A|M|2021-06-18||1
337|5337|Clothing Product 5337|1|1|Clothing|Box 4 - Boots A|U|2023-09-05||1
338|5338|Clothing Product 5338|1|1|Clothing|Box 12 - Boots|U|2019-06-13||1
339|5339|Sportswear Product 5339|1|1|Sportswear|Box 12 - Boots|M|2020-02-20||1
340|5340|Sportswear Product 5340|0|1|Sportswear|Box 12 - Boots|M|2020-06-15|2021-06-15|0
341|5341|Bags Product 5341|1|1|Bags|US Boots B|F|2019-01-22||1
342|5342|Bags Product 5342|1|1|Bags|Box 3 - Shoes|F|2022-08-14||1
343|5343|Sportswear Product 5343|1|0|Sportswear|US Boots B|M|2020-09-29||1
344|5344|Sportswear Product 5344|1|1|Sportswear|Box 4 - Boots A|M|2022-01-19||1
345|5345|Shoes Product 5345|1|1|Shoes|Box 16 - T-Shirt|M|2020-04-21||1
346|5346|Clothing Product 5346|1|1|Clothing|Box 4 - Boots A|U|2022-12-02||1
347|5347|Accessories Product 5347|1|1|Accessories|Box 16 - T-Shirt|U|2022-11-27||1
348|5348|Accessories Product 5348|1|1|Accessories|Box 7 - Large Clothing|U|2022-01-09||1
349|5349|Accessories Product 5349|1|1|Accessories|Box 4 - Boots A|U|2020-03-16||1
350|5350|Clothing Product 5350|0|0|Clothing|Box 11 - Coats/Bags|U|2020-11-18|2021-11-18|0
351|5351|Sportswear Product 5351|1|1|Sportswear|Box 2 - Shoes A|M|2021-12-11||1
352|5352|Shoes Product 5352|1|1|Shoes|US Shoes A|M|2023-05-07||1
353|5353|Bags Product 5353|1|1|Bags|US Shoes A|F|2019-09-11||1
354|5354|Accessories Product 5354|1|1|Accessories|Box 2 - Shoes A|U|2021-05-07||1
355|5355|Bags Product 5355|1|1|Bags|Box 16 - T-Shirt|F|2020-01-16||1
356|5356|Bags Product 5356|1|1|Bags|Box 2 - Shoes A|F|2019-05-02||1
357|5357|Sportswear Product 5357|1|0|Sportswear|Box 4 - Boots A|M|2022-09-11||1
358|5358|Shoes Product 5358|1|1|Shoes|US Shoes A|M|2019-03-11||1
359|5359|Bags Product 5359|1|1|Bags|US Boots B|F|2020-06-14||1
360|5360|Sportswear Product 5360|0|1|Sportswear|Box 12 - Boots|M|2022-08-02|2023-08-02|0
361|5361|Accessories Product 5361|1|1|Accessories|Box 4 - Boots A|U|2019-06-08||1
362|5362|Shoes Product 5362|1|1|Shoes|Box 7 - Large Clothing|M|2022-02-13||1
363|5363|Shoes Product 5363|1|1|Shoes|US Boots B|M|2023-10-11||1
364|5364|Clothing Product 5364|1|0|Clothing|Box 2 - Shoes A|U|2022-01-29||1
365|5365|Shoes Product 5365|1|1|Shoes|Box 2 - Shoes A|M|2019-06-03||1
366|5366|Bags Product 5366|1|1|Bags|Box 11 - Coats/Bags|F|2020-08-11||1
367|5367|Shoes Product 5367|1|1|Shoes|Box 3 - Shoes|M|2020-11-16||1
368|5368|Bags Product 5368|1|1|Bags|Box 2 - Shoes A|F|2023-12-05||1
369|5369|Clothing Product 5369|1|1|Clothing|Box 16 - T-Shirt|U|2022-04-27||1
370|5370|Shoes Product 5370|0|1|Shoes|Box 2 - Shoes A|M|2020-01-23|2021-01-22|0
371|5371|Sportswear Product 5371|1|0|Sportswear|Box 12 - Boots|M|2022-02-10||1
372|5372|Accessories Product 5372|1|1|Accessories|Box 7 - Large Clothing|U|2019-11-18||1
373|5373|Bags Product 5373|1|1|Bags|US Boots B|F|2019-11-22||1
374|5374|Clothing Product 5374|1|1|Clothing|Box 4 - Boots A|U|2020-01-27||1
375|5375|Clothing Product 5375|1|1|Clothing|Box 12 - Boots|U|2022-06-29||1
376|5376|Shoes Product 5376|1|1|Shoes|US Boots B|M|2021-01-02||1
377|5377|Sportswear Product 5377|1|1|Sportswear|Box 3 - Shoes|M|2020-05-01||1
378|5378|Clothing Product 5378|1|0|Clothing|Box 7 - Large Clothing|U|2022-09-05||1
379|5379|Shoes Product 5379|1|1|Shoes|US Boots B|M|2020-09-21||1
380|5380|Sportswear Product 5380|0|1|Sportswear|Box 3 - Shoes|M|2023-05-13|2024-05-12|0
381|5381|Sportswear Product 5381|1|1|Sportswear|Box 7 - Large Clothing|M|2020-08-15||1
382|5382|Bags Product 5382|1|1|Bags|US Boots B|F|2019-07-30||1
383|5383|Shoes Product 5383|1|1|Shoes|Box 12 - Boots|M|2023-09-24||1
384|5384|Sportswear Product 5384|1|1|Sportswear|Box 3 - Shoes|M|2022-09-26||1
385|5385|Sportswear Product 5385|1|0|Sportswear|Box 3 - Shoes|M|2023-01-15||1
386|5386|Shoes Product 5386|1|1|Shoes|Box 2 - Shoes A|M|2019-09-08||1
387|5387|Bags Product 5387|1|1|Bags|US Shoes A|F|2022-12-28||1
388|5388|Bags Product 5388|1|1|Bags|Box 11 - Coats/Bags|F|2020-04-30||1
389|5389|Clothing Product 5389|1|1|Clothing|Box 11 - Coats/Bags|U|2020-02-14||1
390|5390|Clothing Product 5390|0|1|Clothing|Box 11 - Coats/Bags|U|2020-10-04|2021-10-04|0
391|5391|Bags Product 5391|1|1|Bags|Box 16 - T-Shirt|F|2022-08-04||1
392|5392|Accessories Product 5392|1|0|Accessories|Box 4 - Boots A|U|2019-07-10||1
393|5393|Shoes Product 5393|1|1|Shoes|Box 11 - Coats/Bags|M|2022-07-16||1
394|5394|Clothing Product 5394|1|1|Clothing|Box 4 - Boots A|U|2022-03-21||1
395|5395|Bags Product 5395|1|1|Bags|US Boots B|F|2020-08-22||1
396|5396|Bags Product 5396|1|1|Bags|US Boots B|F|2023-03-24||1
397|5397|Clothing Product 5397|1|1|Clothing|Box 11 - Coats/Bags|U|2019-03-09||1
398|5398|Accessories Product 5398|1|1|Accessories|Box 11 - Coats/Bags|U|2019-08-22||1
399|5399|Bags Product 5399|1|0|Bags|US Shoes A|F|2021-03-16||1
400|5400|Shoes Product 5400|0|1|Shoes|Box 2 - Shoes A|M|2022-05-17|2023-05-17|0
401|5401|Accessories Product 5401|1|1|Accessories|Box 7 - Large Clothing|U|2019-03-16||1
402|5402|Shoes Product 5402|1|1|Shoes|Box 3 - Shoes|M|2021-01-31||1
403|5403|Sportswear Product 5403|1|1|Sportswear|Box 12 - Boots|M|2022-05-06||1
404|5404|Sportswear Product 5404|1|1|Sportswear|Box 7 - Large Clothing|M|2021-11-19||1
405|5405|Accessories Product 5405|1|1|Accessories|Box 4 - Boots A|U|2020-10-10||1
406|5406|Accessories Product 5406|1|0|Accessories|Box 4 - Boots A|U|2021-08-18||1
407|5407|Clothing Product 5407|1|1|Clothing|Box 11 - Coats/Bags|U|2019-03-13||1
408|5408|Bags Product 5408|1|1|Bags|Box 11 - Coats/Bags|F|2021-07-07||1
409|5409|Bags Product 5409|1|1|Bags|Box 7 - Large Clothing|F|2023-08-20||1
410|5410|Sportswear Product 5410|0|1|Sportswear|Box 11 - Coats/Bags|M|2019-11-06|2020-11-05|0
411|5411|Clothing Product 5411|1|1|Clothing|Box 3 - Shoes|U|2022-02-26||1
412|5412|Sportswear Product 5412|1|1|Sportswear|Box 2 - Shoes A|M|2023-09-04||1
413|5413|Sportswear Product 5413|1|0|Sportswear|Box 16 - T-Shirt|M|2022-12-28||1
414|5414|Shoes Product 5414|1|1|Shoes|US Shoes A|M|2022-10-20||1
415|5415|Clothing Product 5415|1|1|Clothing|Box 11 - Coats/Bags|U|2019-09-26||1
416|5416|Clothing Product 5416|1|1|Clothing|Box 12 - Boots|U|2020-04-13||1
417|5417|Sportswear Product 5417|1|1|Sportswear|US Shoes A|M|2023-06-18||1
418|5418|Clothing Product 5418|1|1|Clothing|Box 2 - Shoes A|U|2022-02-01||1
419|5419|Clothing Product 5419|1|1|Clothing|Box 12 - Boots|U|2020-07-18||1
420|5420|Accessories Product 5420|0|0|Accessories|Box 4 - Boots A|U|2020-01-21|2021-01-20|0
421|5421|Clothing Product 5421|1|1|Clothing|Box 11 - Coats/Bags|U|2020-01-16||1
422|5422|Accessories Product 5422|1|1|Accessories|US Boots B|U|2023-05-13||1
423|5423|Shoes Product 5423|1|1|Shoes|Box 16 - T-Shirt|M|2021-07-10||1
424|5424|Sportswear Product 5424|1|1|Sportswear|US Shoes A|M|2019-03-13||1
425|5425|Shoes Product 5425|1|1|Shoes|Box 11 - Coats/Bags|M|2019-03-08||1
426|5426|Accessories Product 5426|1|1|Accessories|Box 3 - Shoes|U|2023-01-25||1
427|5427|Sportswear Product 5427|1|0|Sportswear|Box 7 - Large Clothing|M|2023-11-22||1
428|5428|Sportswear Product 5428|1|1|Sportswear|Box 16 - T-Shirt|M|2021-04-16||1
429|5429|Accessories Product 5429|1|1|Accessories|Box 3 - Shoes|U|2020-01-17||1
430|5430|Clothing Product 5430|0|1|Clothing|Box 2 - Shoes A|U|2020-07-06|2021-07-06|0
431|5431|Accessories Product 5431|1|1|Accessories|Box 11 - Coats/Bags|U|2019-02-25||1
432|5432|Bags Product 5432|1|1|Bags|Box 4 - Boots A|F|2022-05-22||1
433|5433|Sportswear Product 5433|1|1|Sportswear|Box 7 - Large Clothing|M|2019-11-15||1
434|5434|Clothing Product 5434|1|0|Clothing|Box 3 - Shoes|U|2023-06-26||1
435|5435|Clothing Product 5435|1|1|Clothing|US Shoes A|U|2023-11-15||1
436|5436|Shoes Product 5436|1|1|Shoes|Box 16 - T-Shirt|M|2021-11-12||1
437|5437|Bags Product 5437|1|1|Bags|Box 11 - Coats/Bags|F|2020-01-25||1
438|5438|Accessories Product 5438|1|1|Accessories|Box 7 - Large Clothing|U|2022-07-30||1
439|5439|Accessories Product 5439|1|1|Accessories|Box 2 - Shoes A|U|2021-01-23||1
440|5440|Accessories Product 5440|0|1|Accessories|Box 16 - T-Shirt|U|2019-04-28|2020-04-27|0
441|5441|Shoes Product 5441|1|0|Shoes|Box 2 - Shoes A|M|2019-12-22||1
442|5442|Accessories Product 5442|1|1|Accessories|Box 12 - Boots|U|2021-07-15||1
443|5443|Bags Product 5443|1|1|Bags|Box 2 - Shoes A|F|2021-06-30||1
444|5444|Bags Product 5444|1|1|Bags|Box 2 - Shoes A|F|2020-12-13||1
445|5445|Bags Product 5445|1|1|Bags|Box 4 - Boots A|F|2023-04-21||1
446|5446|Clothing Product 5446|1|1|Clothing|Box 3 - Shoes|U|2022-02-13||1
447|5447|Bags Product 5447|1|1|Bags|Box 11 - Coats/Bags|F|2021-10-20||1
448|5448|Sportswear Product 5448|1|0|Sportswear|Box 3 - Shoes|M|2020-08-19||1
449|5449|Accessories Product 5449|1|1|Accessories|Box 12 - Boots|U|2020-02-18||1
450|5450|Sportswear Product 5450|0|1|Sportswear|Box 4 - Boots A|M|2021-08-25|2022-08-25|0
451|5451|Clothing Product 5451|1|1|Clothing|Box 12 - Boots|U|2019-08-19||1
452|5452|Shoes Product 5452|1|1|Shoes|Box 2 - Shoes A|M|2019-11-28||1
453|5453|Shoes Product 5453|1|1|Shoes|Box 3 - Shoes|M|2022-01-29||1
454|5454|Clothing Product 5454|1|1|Clothing|Box 12 - Boots|U|2020-10-29||1
455|5455|Sportswear Product 5455|1|0|Sportswear|US Shoes A|M|2020-05-21||1
456|5456|Sportswear Product 5456|1|1|Sportswear|US Shoes A|M|2022-07-20||1
457|5457|Bags Product 5457|1|1|Bags|Box 2 - Shoes A|F|2019-07-16||1
458|5458|Sportswear Product 5458|1|1|Sportswear|Box 7 - Large Clothing|M|2020-08-10||1
459|5459|Accessories Product 5459|1|1|Accessories|Box 7 - Large Clothing|U|2021-12-29||1
460|5460|Shoes Product 5460|0|1|Shoes|Box 16 - T-Shirt|M|2022-03-20|2023-03-20|0
461|5461|Shoes Product 5461|1|1|Shoes|Box 3 - Shoes|M|2020-08-02||1
462|5462|Shoes Product 5462|1|0|Shoes|Box 2 - Shoes A|M|2022-03-01||1
463|5463|Clothing Product 5463|1|1|Clothing|Box 3 - Shoes|U|2020-03-11||1
464|5464|Accessories Product 5464|1|1|Accessories|Box 11 - Coats/Bags|U|2023-08-31||1
465|5465|Shoes Product 5465|1|1|Shoes|US Shoes A|M|2019-06-20||1
466|5466|Accessories Product 5466|1|1|Accessories|Box 7 - Large Clothing|U|2021-03-04||1
467|5467|Clothing Product 5467|1|1|Clothing|US Shoes A|U|2022-02-21||1
468|5468|Shoes Product 5468|1|1|Shoes|US Boots B|M|2023-08-30||1
469|5469|Accessories Product 5469|1|0|Accessories|Box 4 - Boots A|U|2023-03-04||1
470|5470|Sportswear Product 5470|0|1|Sportswear|Box 16 - T-Shirt|M|2023-04-24|2024-04-23|0
471|5471|Clothing Product 5471|1|1|Clothing|Box 11 - Coats/Bags|U|2019-05-19||1
472|5472|Sportswear Product 5472|1|1|Sportswear|US Shoes A|M|2019-05-11||1
473|5473|Accessories Product 5473|1|1|Accessories|Box 2 - Shoes A|U|2020-11-23||1
474|5474|Shoes Product 5474|1|1|Shoes|Box 3 - Shoes|M|2019-07-23||1
475|5475|Accessories Product 5475|1|1|Accessories|US Shoes A|U|2021-03-01||1
476|5476|Accessories Product 5476|1|0|Accessories|Box 2 - Shoes A|U|2023-06-05||1
477|5477|Clothing Product 5477|1|1|Clothing|Box 7 - Large Clothing|U|2022-09-02||1
478|5478|Bags Product 5478|1|1|Bags|US Shoes A|F|2020-12-02||1
479|5479|Shoes Product 5479|1|1|Shoes|Box 11 - Coats/Bags|M|2022-11-09||1
480|5480|Shoes Product 5480|0|1|Shoes|Box 4 - Boots A|M|2022-01-13|2023-01-13|0
481|5481|Accessories Product 5481|1|1|Accessories|Box 11 - Coats/Bags|U|2023-06-26||1
482|5482|Shoes Product 5482|1|1|Shoes|Box 16 - T-Shirt|M|2019-07-24||1
483|5483|Sportswear Product 5483|1|0|Sportswear|Box 4 - Boots A|M|2022-02-11||1
484|5484|Sportswear Product 5484|1|1|Sportswear|Box 4 - Boots A|M|2019-07-22||1
485|5485|Clothing Product 5485|1|1|Clothing|Box 2 - Shoes A|U|2020-01-23||1
486|5486|Bags Product 5486|1|1|Bags|Box 7 - Large Clothing|F|2022-12-02||1
487|5487|Accessories Product 5487|1|1|Accessories|Box 4 - Boots A|U|2020-09-01||1
488|5488|Bags Product 5488|1|1|Bags|Box 16 - T-Shirt|F|2021-07-12||1
489|5489|Sportswear Product 5489|1|1|Sportswear|US Boots B|M|2020-10-09||1
490|5490|Clothing Product 5490|0|0|Clothing|Box 3 - Shoes|U|2019-03-12|2020-03-11|0
491|5491|Shoes Product 5491|1|1|Shoes|US Boots B|M|2020-08-14||1
492|5492|Accessories Product 5492|1|1|Accessories|Box 11 - Coats/Bags|U|2022-10-10||1
493|5493|Bags Product 5493|1|1|Bags|Box 2 - Shoes A|F|2020-07-30||1
494|5494|Bags Product 5494|1|1|Bags|Box 12 - Boots|F|2019-07-10||1
495|5495|Clothing Product 5495|1|1|Clothing|Box 11 - Coats/Bags|U|2022-01-04||1
496|5496|Shoes Product 5496|1|1|Shoes|Box 16 - T-Shirt|M|2022-10-01||1
497|5497|Accessories Product 5497|1|0|Accessories|Box 4 - Boots A|U|2022-05-12||1
498|5498|Clothing Product 5498|1|1|Clothing|Box 2 - Shoes A|U|2021-01-05||1
499|5499|Bags Product 5499|1|1|Bags|Box 4 - Boots A|F|2020-09-10||1
500|5500|Clothing Product 5500|0|1|Clothing|Box 12 - Boots|U|2023-01-20|2024-01-20|0
501|5501|Accessories Product 5501|1|1|Accessories|US Boots B|U|2020-12-26||1
502|5502|Clothing Product 5502|1|1|Clothing|Box 11 - Coats/Bags|U|2023-05-20||1
503|5503|Bags Product 5503|1|1|Bags|Box 11 - Coats/Bags|F|2020-12-26||1
504|5504|Sportswear Product 5504|1|0|Sportswear|Box 7 - Large Clothing|M|2022-11-19||1
505|5505|Bags Product 5505|1|1|Bags|Box 16 - T-Shirt|F|2022-06-01||1
506|5506|Clothing Product 5506|1|1|Clothing|Box 7 - Large Clothing|U|2020-07-27||1
507|5507|Sportswear Product 5507|1|1|Sportswear|US Shoes A|M|2023-09-14||1
508|5508|Bags Product 5508|1|1|Bags|Box 4 - Boots A|F|2023-02-04||1
509|5509|Bags Product 5509|1|1|Bags|Box 16 - T-Shirt|F|2021-03-29||1
510|5510|Bags Product 5510|0|1|Bags|US Shoes A|F|2022-10-13|2023-10-13|0
511|5511|Clothing Product 5511|1|0|Clothing|Box 16 - T-Shirt|U|2019-07-04||1
512|5512|Clothing Product 5512|1|1|Clothing|US Shoes A|U|2021-07-30||1
513|5513|Accessories Product 5513|1|1|Accessories|US Shoes A|U|2023-07-07||1
514|5514|Accessories Product 5514|1|1|Accessories|Box 7 - Large Clothing|U|2019-11-26||1
515|5515|Sportswear Product 5515|1|1|Sportswear|US Shoes A|M|2019-03-05||1
516|5516|Accessories Product 5516|1|1|Accessories|Box 12 - Boots|U|2020-03-31||1
517|5517|Bags Product 5517|1|1|Bags|Box 16 - T-Shirt|F|2023-10-20||1
518|5518|Sportswear Product 5518|1|0|Sportswear|Box 7 - Large Clothing|M|2021-11-17||1
519|5519|Sportswear Product 5519|1|1|Sportswear|US Shoes A|M|2021-05-21||1
520|5520|Shoes Product 5520|0|1|Shoes|Box 16 - T-Shirt|M|2019-04-04|2020-04-03|0
521|5521|Sportswear Product 5521|1|1|Sportswear|Box 4 - Boots A|M|2020-06-04||1
522|5522|Bags Product 5522|1|1|Bags|US Shoes A|F|2021-10-28||1
523|5523|Sportswear Product 5523|1|1|Sportswear|Box 7 - Large Clothing|M|2021-03-18||1
524|5524|Bags Product 5524|1|1|Bags|US Shoes A|F|2020-07-07||1
525|5525|Accessories Product 5525|1|0|Accessories|Box 4 - Boots A|U|2020-07-28||1
526|5526|Shoes Product 5526|1|1|Shoes|Box 4 - Boots A|M|2021-05-10||1
527|5527|Sportswear Product 5527|1|1|Sportswear|Box 7 - Large Clothing|M|2021-04-26||1
528|5528|Bags Product 5528|1|1|Bags|Box 7 - Large Clothing|F|2020-01-04||1
529|5529|Accessories Product 5529|1|1|Accessories|Box 16 - T-Shirt|U|2023-07-11||1
530|5530|Sportswear Product 5530|0|1|Sportswear|US Boots B|M|2023-01-25|2024-01-25|0
531|5531|Bags Product 5531|1|1|Bags|Box 11 - Coats/Bags|F|2023-09-24||1
532|5532|Shoes Product 5532|1|0|Shoes|US Boots B|M|2022-02-06||1
533|5533|Sportswear Product 5533|1|1|Sportswear|Box 16 - T-Shirt|M|2020-11-13||1
534|5534|Sportswear Product 5534|1|1|Sportswear|Box 16 - T-Shirt|M|2021-07-14||1
535|5535|Accessories Product 5535|1|1|Accessories|Box 4 - Boots A|U|2023-01-03||1
536|5536|Sportswear Product 5536|1|1|Sportswear|Box 4 - Boots A|M|2022-12-26||1
537|5537|Sportswear Product 5537|1|1|Sportswear|Box 16 - T-Shirt|M|2019-04-30||1
538|5538|Clothing Product 5538|1|1|Clothing|US Boots B|U|2019-08-07||1
539|5539|Accessories Product 5539|1|0|Accessories|US Shoes A|U|2021-02-26||1
540|5540|Clothing Product 5540|0|1|Clothing|Box 2 - Shoes A|U|2019-08-23|2020-08-22|0
541|5541|Bags Product 5541|1|1|Bags|US Boots B|F|2019-08-19||1
542|5542|Bags Product 5542|1|1|Bags|Box 4 - Boots A|F|2023-06-03||1
543|5543|Clothing Product 5543|1|1|Clothing|Box 12 - Boots|U|2022-01-02||1
544|5544|Bags Product 5544|1|1|Bags|Box 12 - Boots|F|2020-01-28||1
545|5545|Clothing Product 5545|1|1|Clothing|US Boots B|U|2020-05-17||1
546|5546|Sportswear Product 5546|1|0|Sportswear|Box 7 - Large Clothing|M|2019-09-03||1
547|5547|Accessories Product 5547|1|1|Accessories|US Boots B|U|2023-08-15||1
548|5548|Accessories Product 5548|1|1|Accessories|Box 3 - Shoes|U|2020-05-16||1
549|5549|Accessories Product 5549|1|1|Accessories|US Boots B|U|2020-05-23||1
550|5550|Shoes Product 5550|0|1|Shoes|Box 4 - Boots A|M|2020-12-14|2021-12-14|0
551|5551|Sportswear Product 5551|1|1|Sportswear|Box 4 - Boots A|M|2022-05-03||1
552|5552|Sportswear Product 5552|1|1|Sportswear|Box 3 - Shoes|M|2020-11-14||1
553|5553|Clothing Product 5553|1|0|Clothing|US Shoes A|U|2021-08-26||1
554|5554|Clothing Product 5554|1|1|Clothing|Box 2 - Shoes A|U|2019-02-19||1
555|5555|Sportswear Product 5555|1|1|Sportswear|Box 3 - Shoes|M|2023-10-25||1
556|5556|Bags Product 5556|1|1|Bags|Box 12 - Boots|F|2020-05-26||1
557|5557|Clothing Product 5557|1|1|Clothing|Box 11 - Coats/Bags|U|2022-08-03||1
558|5558|Accessories Product 5558|1|1|Accessories|Box 11 - Coats/Bags|U|2020-03-26||1
559|5559|Clothing Product 5559|1|1|Clothing|Box 16 - T-Shirt|U|2022-11-28||1
560|5560|Clothing Product 5560|0|0|Clothing|Box 3 - Shoes|U|2019-07-07|2020-07-06|0
561|5561|Clothing Product 5561|1|1|Clothing|Box 7 - Large Clothing|U|2022-06-15||1
562|5562|Bags Product 5562|1|1|Bags|Box 2 - Shoes A|F|2022-12-14||1
563|5563|Sportswear Product 5563|1|1|Sportswear|Box 3 - Shoes|M|2021-11-17||1
564|5564|Shoes Product 5564|1|1|Shoes|US Shoes A|M|2021-05-13||1
565|5565|Clothing Product 5565|1|1|Clothing|US Shoes A|U|2023-09-18||1
566|5566|Shoes Product 5566|1|1|Shoes|Box 3 - Shoes|M|2023-11-28||1
567|5567|Sportswear Product 5567|1|0|Sportswear|Box 2 - Shoes A|M|2023-03-08||1
568|5568|Bags Product 5568|1|1|Bags|US Boots B|F|2023-01-07||1
569|5569|Clothing Product 5569|1|1|Clothing|Box 3 - Shoes|U|2020-05-07||1
570|5570|Bags Product 5570|0|1|Bags|Box 2 - Shoes A|F|2023-03-02|2024-03-01|0
571|5571|Bags Product 5571|1|1|Bags|Box 11 - Coats/Bags|F|2020-08-09||1
572|5572|Clothing Product 5572|1|1|Clothing|Box 4 - Boots A|U|2019-07-23||1
573|5573|Shoes Product 5573|1|1|Shoes|Box 4 - Boots A|M|2021-02-22||1
574|5574|Sportswear Product 5574|1|0|Sportswear|Box 11 - Coats/Bags|M|2022-11-15||1
575|5575|Clothing Product 5575|1|1|Clothing|US Boots B|U|2019-05-01||1
576|5576|Clothing Product 5576|1|1|Clothing|Box 2 - Shoes A|U|2021-08-26||1
577|5577|Clothing Product 5577|1|1|Clothing|Box 3 - Shoes|U|2023-09-29||1
578|5578|Sportswear Product 5578|1|1|Sportswear|Box 16 - T-Shirt|M|2020-12-31||1
579|5579|Shoes Product 5579|1|1|Shoes|US Shoes A|M|2021-11-10||1
580|5580|Sportswear Product 5580|0|1|Sportswear|Box 16 - T-Shirt|M|2021-03-01|2022-03-01|0
581|5581|Sportswear Product 5581|1|0|Sportswear|US Boots B|M|2023-06-14||1
582|5582|Clothing Product 5582|1|1|Clothing|Box 16 - T-Shirt|U|2021-08-30||1
583|5583|Sportswear Product 5583|1|1|Sportswear|US Boots B|M|2022-08-10||1
584|5584|Clothing Product 5584|1|1|Clothing|Box 12 - Boots|U|2019-12-10||1
585|5585|Sportswear Product 5585|1|1|Sportswear|Box 11 - Coats/Bags|M|2019-09-27||1
586|5586|Accessories Product 5586|1|1|Accessories|US Boots B|U|2023-01-15||1
587|5587|Sportswear Product 5587|1|1|Sportswear|Box 7 - Large Clothing|M|2019-09-14||1
588|5588|Clothing Product 5588|1|0|Clothing|Box 3 - Shoes|U|2021-12-03||1
589|5589|Clothing Product 5589|1|1|Clothing|Box 12 - Boots|U|2022-03-06||1
590|5590|Accessories Product 5590|0|1|Accessories|Box 16 - T-Shirt|U|2023-04-29|2024-04-28|0
591|5591|Sportswear Product 5591|1|1|Sportswear|US Boots B|M|2020-11-14||1
592|5592|Accessories Product 5592|1|1|Accessories|Box 7 - Large Clothing|U|2021-08-08||1
593|5593|Bags Product 5593|1|1|Bags|Box 11 - Coats/Bags|F|2021-12-04||1
594|5594|Clothing Product 5594|1|1|Clothing|Box 16 - T-Shirt|U|2022-11-23||1
595|5595|Clothing Product 5595|1|0|Clothing|Box 16 - T-Shirt|U|2020-11-12||1
596|5596|Clothing Product 5596|1|1|Clothing|Box 12 - Boots|U|2023-06-23||1
597|5597|Shoes Product 5597|1|1|Shoes|Box 11 - Coats/Bags|M|2022-06-14||1
598|5598|Sportswear Product 5598|1|1|Sportswear|Box 16 - T-Shirt|M|2022-04-04||1
599|5599|Clothing Product 5599|1|1|Clothing|US Boots B|U|2022-08-09||1
