4511103|26|1799-01-01 00:00:00|F|1|EN|0|2023-04-27|2023-07-03
4518462|4|1799-01-01 00:00:00|F|3|BR|0|2022-09-05|2024-09-12
4537685|26|1799-01-01 00:00:00|F|2|US|0|2023-06-13|2024-03-21
4543202|26|1799-01-01 00:00:00|F|2|US|0|2022-06-13|2023-08-11
4554452|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-06|2024-09-19
4556321|26|12/09/1983 00:00|M|1|EN|0|2022-12-01|2024-09-09
4560532|26|1799-01-01 00:00:00|F|1|EN|0|2023-01-17|2023-10-19
4563446|26|11/02/1987 00:00|M|1|EN|0|2022-09-11|2024-11-15
4569818|26||F|2|US|0|2022-01-31|2024-02-14
4608608|26|1799-01-01 00:00:00|F|2|US|0|2022-10-31|2024-08-07
4616313|26|1799-01-01 00:00:00|F|2|US|0|2022-10-10|2024-04-30
4619201|26|1799-01-01 00:00:00|F|2|US|0|2022-04-17|2023-11-27
4625682|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-28|2023-11-25
4629964|26|28/10/1994 00:00|M|2|US|0|2022-02-01|2024-06-04
4639386|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-29|2023-10-21
4649139|26|10/04/1983 00:00|M|1|EN|0|2022-09-11|2024-07-13
4661154|26|1799-01-01 00:00:00|F|2|US|0|2023-03-08|2023-11-25
4674549|26|1799-01-01 00:00:00|F|1|EN|0|2022-07-04|2023-08-31
4675160|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-29|2024-12-26
4679486|26|1799-01-01 00:00:00|F|2|US|0|2022-09-13|2024-12-01
4692321|26|1799-01-01 00:00:00|F|1|EN|0|2023-04-26|2024-10-20
4692393|26|1799-01-01 00:00:00|F|2|US|0|2022-01-19|2024-12-24
4710018|26|1799-01-01 00:00:00|F|2|US|0|2023-04-19|2024-08-08
4710394|26|1799-01-01 00:00:00|F|1|EN|0|2023-01-31|2024-04-21
4727589|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-03|2023-10-31
4738063|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-16|2023-11-01
4773707|26|1799-01-01 00:00:00|F|2|US|0|2023-03-03|2023-09-25
4774337|26|1799-01-01 00:00:00|F|1|EN|0|2023-06-18|2024-03-11
4776599|26|1799-01-01 00:00:00|F|2|US|0|2023-04-14|2023-10-27
4793976|26|1799-01-01 00:00:00|F|1|EN|0|2022-03-12|2024-03-08
4797332|26|09/09/1969 00:00|M|1|EN|0|2023-05-26|2023-08-17
4812014|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-20|2023-09-28
4813889|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-24|2024-01-19
4815138|26|1799-01-01 00:00:00|F|1|EN|0|2022-08-10|2024-02-07
4823337|26|1799-01-01 00:00:00|F|2|US|0|2022-02-27|2024-10-25
4824098|26|06/01/1960 00:00|M|4|FR|0|2022-03-10|2024-06-13
4826905|26|1799-01-01 00:00:00|F|1|EN|0|2023-03-29|2023-11-29
4828856|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-18|2024-04-16
4844612|26|28/07/1990 00:00|M|1|EN|0|2022-10-26|2024-04-11
4855914|26||F|1|EN|0|2022-11-14|2024-05-15
4862688|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-01|2024-01-08
4865146|26|05/08/1991 00:00|M|1|EN|0|2022-07-07|2024-03-26
4875675|26|1799-01-01 00:00:00|F|1|US|0|2022-07-26|2024-02-18
4887526|26|1799-01-01 00:00:00|F|1|EN|0|2022-03-13|2023-11-20
4929833|26|1799-01-01 00:00:00|F|2|US|0|2023-03-14|2024-05-06
4932190|26|1799-01-01 00:00:00|F|1|EN|0|2023-02-04|2023-11-08
4934765|26|1799-01-01 00:00:00|F|1|EN|0|2023-02-14|2024-09-23
4944353|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-14|2023-07-26
4949360|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-09|2023-10-12
4959289|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-04|2023-09-27
4960989|26|1799-01-01 00:00:00|F|1|EN|0|2023-03-01|2024-06-17
4968014|26|1799-01-01 00:00:00|F|2|US|0|2023-05-26|2024-11-16
4970081|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-07|2023-07-14
4984673|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-21|2023-12-10
4988433|26|1799-01-01 00:00:00|F|2|US|0|2022-08-21|2024-03-16
4991625|26|1799-01-01 00:00:00|F|1|EN|0|2022-11-14|2023-12-15
4994597|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-23|2024-01-18
5000025|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-05|2024-03-09
5016807|26|1799-01-01 00:00:00|F|2|US|0|2022-07-12|2024-04-01
5017764|26|1799-01-01 00:00:00|F|1|EN|0|2022-06-20|2024-04-06
5036084|26|1799-01-01 00:00:00|F|2|US|0|2022-11-26|2024-04-22
5050761|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-01|2024-11-11
5059530|26|15/09/1982 00:00|M|1|EN|0|2022-05-09|2024-06-26
5072692|26||F|1|EN|0|2022-09-02|2024-04-08
5073337|26|1799-01-01 00:00:00|F|2|US|0|2022-01-25|2023-12-11
5078266|26|1799-01-01 00:00:00|F|2|US|0|2022-08-27|2023-11-28
5080385|26|1799-01-01 00:00:00|M|1|EN|0|2022-10-14|2024-01-18
5083148|26|1799-01-01 00:00:00|F|1|EN|0|2023-03-27|2024-05-10
5110447|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-09|2023-12-04
5120125|26|1799-01-01 00:00:00|F|1|EN|0|2022-06-06|2024-09-23
5121243|26|1799-01-01 00:00:00|F|2|US|0|2022-03-15|2023-12-08
5125124|26||F|1|EN|0|2022-10-09|2023-08-31
5130202|26|1799-01-01 00:00:00|F|1|EN|0|2022-07-22|2023-08-21
5141653|26|24/11/1992 00:00|M|1|EN|0|2023-05-05|2024-09-07
5155699|26|30/09/1957 00:00|M|1|EN|0|2023-03-07|2024-01-24
5163536|26|1799-01-01 00:00:00|F|2|US|0|2023-05-26|2024-12-24
5167927|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-07|2023-07-09
5175302|26|1799-01-01 00:00:00|F|1|EN|0|2022-03-03|2024-06-11
5175821|4|09/01/1950 00:00|M|3|BR|1|2022-02-07|2023-09-22
5192234|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-02|2023-09-19
5204942|26||F|2|US|0|2022-05-24|2024-08-06
5215135|26|1799-01-01 00:00:00|F|1|EN|0|2022-04-12|2023-08-20
5218510|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-27|2024-09-12
5229665|26||F|1|EN|0|2022-12-31|2023-08-29
5230753|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-18|2024-09-17
5235095|26|1799-01-01 00:00:00|F|1|EN|0|2022-06-27|2024-12-25
5235953|26||F|1|EN|0|2023-01-09|2024-04-15
5250420|26|1799-01-01 00:00:00|F|2|US|0|2023-03-16|2024-01-07
5259206|26|1799-01-01 00:00:00|F|1|EN|0|2022-07-14|2024-03-29
5264316|26|1799-01-01 00:00:00|F|2|US|0|2023-06-11|2024-11-26
5290018|26|1799-01-01 00:00:00|F|1|EN|0|2022-11-21|2024-05-09
5293079|26|1799-01-01 00:00:00|F|2|US|0|2022-08-21|2024-09-03
5294971|26|1799-01-01 00:00:00|F|2|US|0|2022-01-24|2024-10-31
5301213|26|1799-01-01 00:00:00|F|1|EN|0|2023-01-23|2023-08-27
5301980|26|04/02/1986 00:00|M|1|EN|0|2023-01-15|2024-06-13
5306085|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-30|2024-06-17
5327470|26||F|1|EN|0|2023-02-18|2024-07-06
5331442|26|15/04/1984 00:00|M|1|EN|0|2022-04-02|2024-09-28
5333419|26|1799-01-01 00:00:00|F|1|EN|0|2022-03-18|2024-01-06
5348632|26||F|1|EN|0|2022-06-18|2024-08-13
5350507|26|1799-01-01 00:00:00|F|1|EN|0|2022-08-11|2024-02-13
5368053|26|1799-01-01 00:00:00|F|1|EN|0|2023-03-21|2024-11-12
5368768|26|1799-01-01 00:00:00|F|1|EN|0|2022-08-18|2024-05-28
5401698|26|01/07/1974 00:00|M|1|EN|0|2022-11-12|2024-02-23
5409870|26|05/07/1981 00:00|M|1|EN|0|2023-04-29|2023-12-08
5414724|26||F|1|EN|0|2022-11-23|2023-08-19
5424881|26|1799-01-01 00:00:00|F|2|US|0|2023-04-04|2023-12-26
5424958|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-30|2024-12-21
5429099|4|1799-01-01 00:00:00|F|3|BR|1|2022-06-03|2024-03-17
5438697|26|1799-01-01 00:00:00|F|1|EN|0|2022-08-14|2024-03-10
5446114|4|1799-01-01 00:00:00|F|3|BR|0|2023-04-23|2023-11-07
5455529|26|1799-01-01 00:00:00|F|1|US|0|2022-02-05|2023-08-13
5462379|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-01|2023-12-18
5481878|26|1799-01-01 00:00:00|F|1|EN|0|2022-03-14|2023-11-15
5486971|26|1799-01-01 00:00:00|F|1|EN|0|2022-08-13|2023-11-08
5509332|26|1799-01-01 00:00:00|F|2|US|0|2023-04-07|2024-10-01
5529040|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-26|2024-10-15
5531004|26|1799-01-01 00:00:00|F|2|US|0|2022-02-05|2024-02-19
5538417|26||F|1|EN|0|2022-05-05|2023-08-22
5547318|26|1799-01-01 00:00:00|F|2|US|0|2022-01-20|2024-09-19
5550617|26||F|2|US|0|2023-01-14|2024-10-06
5556935|26|1799-01-01 00:00:00|F|1|EN|0|2022-11-30|2024-04-15
5571419|26|1799-01-01 00:00:00|F|2|US|0|2022-11-07|2023-11-23
5592103|26|1799-01-01 00:00:00|F|1|EN|0|2022-03-30|2023-09-06
5593793|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-24|2024-10-28
5593856|4|06/02/1957 00:00|M|3|BR|1|2022-01-05|2023-08-01
5602312|26|1799-01-01 00:00:00|F|2|US|0|2022-07-16|2024-08-04
5606743|26|1799-01-01 00:00:00|F|2|US|0|2022-01-09|2023-12-03
5623235|26|30/12/1972 00:00|M|1|EN|0|2022-07-02|2024-02-03
5624342|26|1799-01-01 00:00:00|F|1|EN|0|2023-06-20|2024-05-12
5624767|26|1799-01-01 00:00:00|F|1|EN|0|2023-04-06|2024-05-05
5631204|26|1799-01-01 00:00:00|F|1|EN|0|2023-01-29|2024-06-24
5638139|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-20|2024-12-10
5644096|26|1799-01-01 00:00:00|F|4|FR|0|2022-06-03|2023-12-04
5646860|26|1799-01-01 00:00:00|F|2|US|0|2023-01-02|2023-07-12
5654013|26|1799-01-01 00:00:00|F|1|EN|0|2022-07-30|2023-11-22
5654395|4|1799-01-01 00:00:00|F|3|BR|1|2023-01-22|2023-12-19
5657141|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-19|2023-09-12
5663373|26|1799-01-01 00:00:00|F|2|US|0|2023-04-09|2023-11-19
5670724|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-04|2024-11-29
5677861|26|1799-01-01 00:00:00|F|2|US|0|2022-08-25|2024-06-07
5682565|26|1799-01-01 00:00:00|F|2|US|0|2023-03-15|2024-08-11
5696828|26|1799-01-01 00:00:00|F|1|EN|0|2022-06-07|2024-11-03
5701122|26|03/08/1979 00:00|M|4|FR|0|2023-02-20|2024-07-10
5708490|4|1799-01-01 00:00:00|F|3|BR|0|2022-06-20|2024-11-26
5712605|4|04/04/1919 00:00|M|3|BR|0|2022-05-13|2024-04-15
5715731|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-25|2024-03-19
5722857|26|1799-01-01 00:00:00|F|2|US|0|2022-12-27|2023-07-31
5735055|26|1799-01-01 00:00:00|F|2|US|0|2022-09-22|2024-04-04
5737931|26|1799-01-01 00:00:00|F|2|US|0|2022-09-06|2024-12-02
5739814|26|11/02/1989 00:00|M|2|US|0|2023-03-30|2024-03-04
5759516|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-26|2024-02-04
5766473|26|1799-01-01 00:00:00|F|1|EN|0|2023-02-17|2024-05-12
5780168|26|1799-01-01 00:00:00|F|2|US|0|2022-09-15|2023-07-09
5789387|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-22|2024-10-22
5790493|26|08/05/1986 00:00|M|1|EN|0|2022-09-20|2023-11-09
5794302|26|13/03/1982 00:00|M|1|EN|0|2022-11-21|2024-06-28
5804062|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-25|2024-08-25
5809303|26|1799-01-01 00:00:00|F|1|EN|0|2023-03-08|2024-12-30
5816880|4|1799-01-01 00:00:00|F|3|BR|0|2023-04-24|2024-09-24
5823093|26|1799-01-01 00:00:00|M|2|US|0|2023-04-05|2024-08-11
5833267|26|1799-01-01 00:00:00|F|2|US|0|2022-09-10|2024-08-29
5842791|26|06/03/1976 00:00|M|1|EN|0|2022-10-28|2024-12-27
5843513|26||F|1|EN|0|2023-05-07|2024-08-29
5861691|26|1799-01-01 00:00:00|F|2|US|0|2022-09-24|2024-08-11
5862888|26|1799-01-01 00:00:00|F|2|US|0|2022-02-03|2024-03-16
5895828|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-04|2023-12-23
5909248|26|1799-01-01 00:00:00|F|1|EN|0|2023-02-19|2024-11-26
5918148|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-08|2024-12-24
5919642|26|16/08/1979 00:00|M|1|EN|0|2023-05-23|2023-08-07
5923157|26|1799-01-01 00:00:00|F|1|EN|0|2022-06-07|2024-09-27
5930703|26|1799-01-01 00:00:00|F|2|US|0|2023-05-26|2024-08-18
5933621|26|09/07/1976 00:00|M|1|EN|0|2022-02-07|2024-07-31
5934571|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-18|2023-11-18
5945119|26|1799-01-01 00:00:00|F|2|US|0|2022-12-03|2023-09-24
5954155|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-05|2024-12-10
5956789|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-12|2024-03-08
5989984|26|1799-01-01 00:00:00|F|2|US|0|2022-11-01|2024-05-18
5994491|26|1799-01-01 00:00:00|F|2|US|0|2022-11-07|2024-03-25
6001365|4|1799-01-01 00:00:00|F|3|BR|1|2023-04-14|2024-01-05
6021500|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-05|2024-09-09
6029485|26|22/05/1989 00:00|M|1|EN|0|2022-05-18|2023-09-23
6037216|26|1799-01-01 00:00:00|F|1|EN|0|2023-01-12|2024-05-08
6041430|26|08/11/1966 00:00|M|1|EN|0|2023-06-23|2024-03-15
6060199|4|21/08/1970 00:00|M|3|BR|0|2023-04-25|2024-12-07
6068159|26|1799-01-01 00:00:00|F|1|EN|0|2022-07-10|2023-10-29
6069517|26|1799-01-01 00:00:00|F|2|US|0|2022-09-06|2024-01-01
6084878|26||F|2|US|0|2022-11-12|2024-10-01
6090319|26|1799-01-01 00:00:00|F|1|EN|0|2022-08-18|2024-12-31
6099772|26|1799-01-01 00:00:00|F|1|EN|0|2023-06-13|2023-10-31
6105565|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-06|2024-11-24
6107371|26||F|2|US|0|2023-03-19|2023-09-11
6112567|26|1799-01-01 00:00:00|F|2|US|0|2023-04-08|2024-08-22
6113958|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-05|2023-11-11
6115835|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-18|2024-12-27
6116376|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-11|2024-09-03
6142080|26|1799-01-01 00:00:00|F|1|EN|0|2022-11-02|2023-09-08
6145336|26|1799-01-01 00:00:00|F|1|EN|0|2023-01-26|2023-12-11
6146960|26|1799-01-01 00:00:00|F|1|EN|0|2023-04-28|2024-09-06
6147630|26|1799-01-01 00:00:00|F|2|US|0|2022-10-27|2023-07-28
6150367|26|1799-01-01 00:00:00|F|2|US|0|2023-01-15|2024-11-21
6167260|26|1799-01-01 00:00:00|F|2|US|0|2022-06-13|2024-06-22
6169716|26||F|1|EN|0|2023-05-10|2024-03-22
6182556|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-26|2023-07-17
6190898|26|1799-01-01 00:00:00|F|1|EN|0|2023-02-22|2023-08-11
6205879|26|1799-01-01 00:00:00|F|1|EN|0|2023-04-27|2023-09-10
6211401|26||F|1|EN|0|2022-01-23|2024-08-18
6212415|26||F|1|EN|0|2022-12-17|2024-08-30
6217051|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-16|2024-06-01
6223252|26|1799-01-01 00:00:00|F|2|US|0|2023-04-29|2023-10-24
6223906|26||F|2|US|0|2022-01-17|2024-11-10
6231868|26||F|1|EN|0|2022-07-04|2024-03-20
6232666|26|1799-01-01 00:00:00|F|1|EN|0|2023-03-12|2023-12-24
6236285|26|01/12/1990 00:00|M|1|EN|0|2023-06-04|2024-10-18
6238180|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-26|2024-11-13
6240146|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-01|2024-03-26
6240148|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-12|2024-05-12
6240861|26|16/02/1990 00:00|M|1|EN|0|2022-06-01|2024-09-13
6249413|4|1799-01-01 00:00:00|F|3|BR|1|2023-04-20|2024-04-04
6271614|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-17|2024-03-23
6276442|26|1799-01-01 00:00:00|F|1|EN|0|2022-08-01|2024-10-15
6278848|26|1799-01-01 00:00:00|F|1|EN|0|2023-04-16|2024-12-15
6280331|26|1799-01-01 00:00:00|F|1|EN|0|2022-04-08|2024-09-04
6284411|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-01|2023-09-12
6300878|26|1799-01-01 00:00:00|F|1|EN|0|2022-06-15|2023-07-16
6305656|26|1799-01-01 00:00:00|F|1|EN|0|2022-04-02|2024-07-26
6314711|26|1799-01-01 00:00:00|M|2|US|0|2022-03-12|2024-05-27
6331831|4|07/12/1988 00:00|M|3|BR|0|2022-11-07|2024-05-06
6332611|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-18|2024-10-01
6341385|26||F|1|EN|0|2022-11-04|2024-05-05
6343903|26|23/06/1989 00:00|M|1|EN|0|2022-09-04|2024-12-15
6348805|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-26|2024-04-13
6352716|26|1799-01-01 00:00:00|F|1|EN|0|2022-11-13|2023-07-14
6361749|26|1799-01-01 00:00:00|F|2|US|0|2022-04-06|2023-12-26
6377048|26|1799-01-01 00:00:00|F|2|US|0|2022-11-25|2023-08-21
6378711|26|1799-01-01 00:00:00|F|2|US|0|2022-05-07|2023-10-17
6390367|26|1799-01-01 00:00:00|F|4|FR|0|2022-11-30|2023-11-20
6391392|26|1799-01-01 00:00:00|F|1|EN|0|2023-02-12|2024-11-01
6404590|26|1799-01-01 00:00:00|F|2|US|0|2023-04-18|2024-10-19
6408112|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-21|2023-12-10
6413912|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-05|2024-02-14
6428307|26|31/01/1966 12:00|M|1|EN|0|2022-09-30|2024-04-04
6430050|26||F|1|EN|0|2023-02-27|2023-10-21
6430266|26|1799-01-01 00:00:00|F|1|EN|0|2023-02-21|2024-05-04
6430537|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-07|2024-05-02
6442756|26||F|1|EN|0|2022-10-06|2023-07-07
6446500|26|1799-01-01 00:00:00|F|1|EN|0|2023-04-04|2023-12-23
6449612|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-10|2024-06-14
6452153|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-03|2024-08-13
6458793|26|1799-01-01 00:00:00|F|2|US|0|2023-01-07|2024-05-21
6462583|26|1799-01-01 00:00:00|F|1|EN|0|2022-11-05|2024-05-19
6463911|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-18|2024-04-25
6470190|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-09|2024-05-07
6472051|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-25|2024-10-12
6487745|26|17/11/1983 00:00|M|1|EN|0|2022-04-09|2024-01-06
6502473|26||F|1|EN|0|2022-08-20|2024-08-17
6509128|26|1799-01-01 00:00:00|F|2|US|0|2023-02-17|2023-10-05
6520769|26|1799-01-01 00:00:00|F|1|EN|0|2022-08-18|2023-08-30
6538181|26|1799-01-01 00:00:00|F|4|EN|0|2022-05-13|2024-09-24
6559361|26|1799-01-01 00:00:00|F|2|US|0|2022-12-16|2024-04-10
6564455|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-25|2023-08-21
6565872|26|1799-01-01 00:00:00|F|4|FR|0|2022-07-05|2023-07-12
6574921|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-09|2024-06-26
6579450|26|1799-01-01 00:00:00|F|1|EN|0|2023-02-09|2024-05-01
6580697|26||F|1|EN|0|2022-08-28|2023-08-25
6582403|26|1799-01-01 00:00:00|F|1|EN|0|2023-06-04|2024-05-17
6592157|26|1799-01-01 00:00:00|F|2|US|0|2022-10-27|2023-12-13
6594554|26|1799-01-01 00:00:00|F|1|EN|0|2022-06-08|2023-09-20
6597772|26|1799-01-01 00:00:00|F|1|EN|0|2023-04-19|2023-10-31
6599168|26||F|1|EN|0|2022-03-15|2024-03-30
6604114|26|1799-01-01 00:00:00|F|1|EN|0|2023-01-07|2023-12-09
6613679|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-11|2024-10-14
6615491|4||F|3|BR|0|2022-11-13|2024-10-05
6620065|26|1799-01-01 00:00:00|F|1|EN|0|2022-08-14|2024-08-29
6620357|26|1799-01-01 00:00:00|F|2|US|0|2023-05-31|2024-06-28
6621821|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-27|2024-10-20
6627638|26|1799-01-01 00:00:00|F|2|US|0|2022-12-31|2024-12-31
6631287|26|1799-01-01 00:00:00|F|2|US|0|2023-01-01|2024-05-27
6636588|26|1799-01-01 00:00:00|F|1|EN|0|2023-06-13|2024-04-16
6651056|26|1799-01-01 00:00:00|F|2|US|0|2022-02-28|2024-07-25
6652137|26|1799-01-01 00:00:00|F|1|EN|0|2022-11-21|2024-02-25
6653707|26|1799-01-01 00:00:00|F|1|EN|0|2022-04-12|2024-07-17
6666632|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-17|2024-07-12
6671214|26|1799-01-01 00:00:00|F|2|US|0|2023-01-23|2023-11-19
6677526|26|1799-01-01 00:00:00|F|1|EN|0|2023-01-19|2024-03-06
6679715|26|1799-01-01 00:00:00|F|2|US|0|2022-06-11|2024-04-05
6688245|26|1799-01-01 00:00:00|F|2|US|0|2022-08-27|2024-03-09
6694172|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-14|2024-11-22
6698648|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-13|2024-01-09
6703099|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-26|2023-12-26
6707374|26|1799-01-01 00:00:00|F|1|EN|0|2022-06-18|2023-07-27
6711631|26||F|1|EN|0|2022-04-23|2024-04-08
6718975|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-02|2024-04-22
6731312|26|1799-01-01 00:00:00|F|2|US|0|2023-06-19|2024-02-17
6737084|26|1799-01-01 00:00:00|F|1|EN|0|2022-03-12|2024-12-28
6742551|26|1799-01-01 00:00:00|F|2|US|0|2022-09-18|2024-11-29
6743076|26|1799-01-01 00:00:00|F|2|US|0|2022-03-20|2024-02-21
6743614|26|1799-01-01 00:00:00|F|1|EN|0|2022-07-09|2024-06-11
6758386|26|11/09/1988 00:00|M|1|EN|0|2023-04-14|2024-05-15
6763201|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-30|2024-07-20
6766011|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-21|2024-09-04
6776539|26||F|1|EN|0|2023-04-18|2024-08-28
6779542|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-30|2024-11-26
6790253|4|25/01/1992 00:00|M|3|BR|0|2022-05-15|2024-08-25
6792296|26||F|1|EN|0|2022-06-06|2023-11-15
6792865|26|1799-01-01 00:00:00|F|1|EN|0|2023-03-28|2023-12-23
6803983|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-03|2024-11-05
6805570|26|1799-01-01 00:00:00|F|2|US|0|2023-02-10|2024-06-14
6806796|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-03|2024-11-10
6808647|26|1799-01-01 00:00:00|F|2|US|0|2022-09-23|2024-04-20
6813844|26|1799-01-01 00:00:00|F|2|US|0|2022-10-17|2024-03-23
6814651|26||F|1|EN|0|2023-06-05|2024-05-06
6815642|26|04/06/1967 00:00|M|1|EN|0|2023-05-13|2023-08-05
6849699|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-18|2024-09-18
6855101|26|1799-01-01 00:00:00|F|1|EN|0|2022-11-12|2024-07-01
6861206|26|1799-01-01 00:00:00|F|1|EN|0|2023-03-04|2024-08-16
6868032|26|24/03/1979 00:00|M|1|EN|0|2022-07-24|2024-03-28
6870454|26|1799-01-01 00:00:00|F|1|EN|0|2022-06-13|2024-06-06
6886591|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-06|2023-09-18
6889766|26|08/08/1974 12:00|M|1|EN|0|2023-04-26|2023-07-22
6897396|26|1799-01-01 00:00:00|F|4|EN|0|2022-10-03|2024-12-20
6926404|26|17/11/1971 00:00|M|1|EN|0|2022-07-17|2024-12-03
6928212|26|1799-01-01 00:00:00|F|2|US|0|2023-05-02|2023-12-09
6931280|26|1799-01-01 00:00:00|F|2|US|0|2022-08-26|2023-09-21
6931893|26|1799-01-01 00:00:00|F|1|EN|0|2023-03-03|2024-03-19
6956225|26|1799-01-01 00:00:00|F|1|EN|0|2022-03-11|2023-08-23
6960204|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-21|2024-01-19
6965101|26|1799-01-01 00:00:00|F|1|EN|0|2022-10-06|2024-04-20
6967155|26|1799-01-01 00:00:00|F|2|US|0|2022-03-31|2023-10-30
6980127|26|1799-01-01 00:00:00|F|1|EN|0|2022-05-07|2024-11-21
6980249|26|1799-01-01 00:00:00|F|2|US|0|2022-06-09|2024-06-02
6984422|26|08/09/1969 00:00|M|1|EN|0|2023-02-05|2023-07-30
6989622|26|1799-01-01 00:00:00|F|2|US|0|2023-02-27|2024-04-23
6990193|26|1799-01-01 00:00:00|F|1|EN|0|2022-07-24|2024-03-01
6990207|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-01|2024-12-02
7015216|26|1799-01-01 00:00:00|F|1|EN|0|2023-06-10|2024-07-15
7029225|26|1799-01-01 00:00:00|F|1|EN|0|2022-12-22|2023-08-30
7036671|26|1799-01-01 00:00:00|F|1|EN|0|2022-11-28|2024-10-09
7064451|26|1799-01-01 00:00:00|F|2|US|0|2022-11-20|2024-03-17
7064819|26|1799-01-01 00:00:00|F|1|EN|0|2022-04-30|2024-03-17
7065701|26|1799-01-01 00:00:00|F|1|EN|0|2022-02-08|2024-06-13
7066967|26|1799-01-01 00:00:00|F|1|EN|0|2022-09-14|2024-06-25
7074832|26|1799-01-01 00:00:00|F|1|EN|0|2022-01-12|2024-05-27
7078343|26|1799-01-01 00:00:00|F|1|EN|0|2023-05-08|2024-04-07
7096882|26||F|2|US|0|2023-04-06|2023-10-01
7096949|26||F|1|EN|0|2023-05-28|2023-07-27
7107363|26||F|1|EN|0|2023-03-16|2023-08-17
7109771|26|1799-01-01 00:00:00|F|1|EN|0|2023-01-11|2024-03-05
